site_code,quadrat_num,species_code,PFT_fine,PFT_coarse,height
THREEFINGERS,80m,BETUL,DECIDUOUS SHRUBS,SHRUBS,3.666666667
THREEFINGERS,80m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,1.75
THREEFINGERS,80m,CETRA,LICHENS,LICHENS,1
THREEFINGERS,80m,CLAMIT,LICHENS,LICHENS,0.625
THREEFINGERS,80m,MASRIC,LICHENS,LICHENS,1
THREEFINGERS,90m,BETUL,DECIDUOUS SHRUBS,SHRUBS,10
THREEFINGERS,90m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,7.5
THREEFINGERS,90m,CETRA,LICHENS,LICHENS,0.5
THREEFINGERS,90m,CLAMIT,LICHENS,LICHENS,0.25
THREEFINGERS,90m,MASRIC,LICHENS,LICHENS,1
THREEFINGERS,90m,SPHGLO,LICHENS,LICHENS,0.25
TOPOFTHEWORLD,0m,BETUL,DECIDUOUS SHRUBS,SHRUBS,64
TOPOFTHEWORLD,0m,VACULI,DECIDUOUS SHRUBS,SHRUBS,16
TOPOFTHEWORLD,0m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,31.33333333
TOPOFTHEWORLD,0m,VACVIT,EVERGREEN SHRUBS,SHRUBS,6.333333333
TOPOFTHEWORLD,0m,CLAMIT,LICHENS,LICHENS,2.5
TOPOFTHEWORLD,10m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,21
TOPOFTHEWORLD,10m,VACULI,DECIDUOUS SHRUBS,SHRUBS,16.66666667
TOPOFTHEWORLD,10m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,5.333333333
TOPOFTHEWORLD,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,4.666666667
TOPOFTHEWORLD,10m,CORCAN,FORBS,FORBS,6.5
TOPOFTHEWORLD,10m,GRASS UNK,GRAMINOIDS,GRAMINOIDS,18
TOPOFTHEWORLD,10m,CLAMIT,LICHENS,LICHENS,4
TOPOFTHEWORLD,10m,CLARAN,LICHENS,LICHENS,4
TOPOFTHEWORLD,10m,MASRIC,LICHENS,LICHENS,4
TOPOFTHEWORLD,10m,STEREO,LICHENS,LICHENS,4
TOPOFTHEWORLD,10m,LICHEN TOTAL,TOTAL,TOTAL,4
TOPOFTHEWORLD,20m,BETUL,DECIDUOUS SHRUBS,SHRUBS,87.5
TOPOFTHEWORLD,20m,VACULI,DECIDUOUS SHRUBS,SHRUBS,16.33333333
TOPOFTHEWORLD,20m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,22.33333333
TOPOFTHEWORLD,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,7
TOPOFTHEWORLD,20m,CORCAN,FORBS,FORBS,7.666666667
TOPOFTHEWORLD,20m,FESALT,GRASSES,GRAMINOIDS,21
TOPOFTHEWORLD,20m,CAREX,SEDGES,GRAMINOIDS,26
TOPOFTHEWORLD,30m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,57.33333333
TOPOFTHEWORLD,30m,VACULI,DECIDUOUS SHRUBS,SHRUBS,19.33333333
TOPOFTHEWORLD,30m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,7.333333333
TOPOFTHEWORLD,30m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,31.66666667
TOPOFTHEWORLD,30m,VACVIT,EVERGREEN SHRUBS,SHRUBS,8.333333333
TOPOFTHEWORLD,30m,CORCAN,FORBS,FORBS,5.666666667
TOPOFTHEWORLD,30m,FLACUC,LICHENS,LICHENS,1
TOPOFTHEWORLD,30m,CAREX,SEDGES,GRAMINOIDS,25.33333333
TOPOFTHEWORLD,40m,BETUL,DECIDUOUS SHRUBS,SHRUBS,92.33333333
TOPOFTHEWORLD,40m,VACULI,DECIDUOUS SHRUBS,SHRUBS,40.66666667
TOPOFTHEWORLD,40m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,42.33333333
TOPOFTHEWORLD,40m,VACVIT,EVERGREEN SHRUBS,SHRUBS,14
TOPOFTHEWORLD,40m,CORCAN,FORBS,FORBS,7.5
TOPOFTHEWORLD,40m,CLAMIT,LICHENS,LICHENS,4
TOPOFTHEWORLD,50m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,74.5
TOPOFTHEWORLD,50m,VACULI,DECIDUOUS SHRUBS,SHRUBS,30
TOPOFTHEWORLD,50m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,17
TOPOFTHEWORLD,50m,VACVIT,EVERGREEN SHRUBS,SHRUBS,11.66666667
TOPOFTHEWORLD,50m,CLAMIT,LICHENS,LICHENS,5.333333333
TOPOFTHEWORLD,50m,CLARAN,LICHENS,LICHENS,5.333333333
TOPOFTHEWORLD,50m,FLACUC,LICHENS,LICHENS,5.333333333
TOPOFTHEWORLD,50m,MASRIC,LICHENS,LICHENS,5.333333333
TOPOFTHEWORLD,50m,CAREX,SEDGES,GRAMINOIDS,28.66666667
TOPOFTHEWORLD,50m,LICHEN TOTAL,TOTAL,TOTAL,5.333333333
TOPOFTHEWORLD,60m,BETUL,DECIDUOUS SHRUBS,SHRUBS,94
TOPOFTHEWORLD,60m,VACULI,DECIDUOUS SHRUBS,SHRUBS,20.66666667
TOPOFTHEWORLD,60m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,31.33333333
TOPOFTHEWORLD,60m,VACVIT,EVERGREEN SHRUBS,SHRUBS,9
TOPOFTHEWORLD,60m,CLAMIT,LICHENS,LICHENS,3.166666667
TOPOFTHEWORLD,60m,CAREX,SEDGES,GRAMINOIDS,16
TOPOFTHEWORLD,70m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,100
TOPOFTHEWORLD,70m,VACULI,DECIDUOUS SHRUBS,SHRUBS,23.66666667
TOPOFTHEWORLD,70m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,10
TOPOFTHEWORLD,70m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,18
TOPOFTHEWORLD,70m,VACVIT,EVERGREEN SHRUBS,SHRUBS,9.333333333
TOPOFTHEWORLD,70m,CORCAN,FORBS,FORBS,8.333333333
TOPOFTHEWORLD,70m,CAREX,SEDGES,GRAMINOIDS,19
TOPOFTHEWORLD,80m,BETUL,DECIDUOUS SHRUBS,SHRUBS,73
TOPOFTHEWORLD,80m,VACULI,DECIDUOUS SHRUBS,SHRUBS,32
TOPOFTHEWORLD,80m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,29.33333333
TOPOFTHEWORLD,80m,VACVIT,EVERGREEN SHRUBS,SHRUBS,8
TOPOFTHEWORLD,80m,CETISL,LICHENS,LICHENS,3.5
TOPOFTHEWORLD,80m,CLAMIT,LICHENS,LICHENS,3.5
TOPOFTHEWORLD,80m,CLARAN,LICHENS,LICHENS,3.5
TOPOFTHEWORLD,80m,MASRIC,LICHENS,LICHENS,3.5
TOPOFTHEWORLD,80m,STEREO,LICHENS,LICHENS,3.5
TOPOFTHEWORLD,80m,LICHEN TOTAL,TOTAL,TOTAL,3.5
TOPOFTHEWORLD,90m,VACULI,DECIDUOUS SHRUBS,SHRUBS,25
TOPOFTHEWORLD,90m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,7.5
TOPOFTHEWORLD,90m,VACVIT,EVERGREEN SHRUBS,SHRUBS,5
TOPOFTHEWORLD,90m,GRASS UNK,GRAMINOIDS,GRAMINOIDS,20.33333333
TOPOFTHEWORLD,90m,CETRA,LICHENS,LICHENS,2
TOPOFTHEWORLD,90m,CLAMIT,LICHENS,LICHENS,2
TOPOFTHEWORLD,90m,CLARAN,LICHENS,LICHENS,2
TOPOFTHEWORLD,90m,FLACUC,LICHENS,LICHENS,2
TOPOFTHEWORLD,90m,MASRIC,LICHENS,LICHENS,2
TOPOFTHEWORLD,90m,STEREO,LICHENS,LICHENS,2
TOPOFTHEWORLD,90m,LICHEN TOTAL,TOTAL,TOTAL,2
TOWYK,0m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,13.25
TOWYK,0m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,1.75
TOWYK,0m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,0m,HIEALP,GRASSES,GRAMINOIDS,16.75
TOWYK,0m,CETISL,LICHENS,LICHENS,1
TOWYK,0m,CLAMIT,LICHENS,LICHENS,1
TOWYK,0m,FLACUC,LICHENS,LICHENS,1
TOWYK,0m,FLANIV,LICHENS,LICHENS,1
TOWYK,0m,SPHGLO,LICHENS,LICHENS,1
TOWYK,0m,GRAMINOID TOTAL,TOTAL,TOTAL,16.75
TOWYK,0m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,10m,SALIX,DECIDUOUS SHRUBS,SHRUBS,1
TOWYK,10m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.25
TOWYK,10m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,10m,HIEALP,GRASSES,GRAMINOIDS,10.25
TOWYK,10m,ALEOCH,LICHENS,LICHENS,1
TOWYK,10m,CETISL,LICHENS,LICHENS,1
TOWYK,10m,CLARAN,LICHENS,LICHENS,1
TOWYK,10m,FLACUC,LICHENS,LICHENS,1
TOWYK,10m,FLANIV,LICHENS,LICHENS,1
TOWYK,10m,SPHGLO,LICHENS,LICHENS,1
TOWYK,10m,CRUSTOSE,LITTER,LITTER,1
TOWYK,10m,GRAMINOID TOTAL,TOTAL,TOTAL,10.25
TOWYK,10m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,20m,SALRET,DECIDUOUS SHRUBS,SHRUBS,1.5
TOWYK,20m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2
TOWYK,20m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,20m,HIEALP,GRASSES,GRAMINOIDS,6
TOWYK,20m,CETISL,LICHENS,LICHENS,1
TOWYK,20m,CLAMIT,LICHENS,LICHENS,1
TOWYK,20m,CLARAN,LICHENS,LICHENS,1
TOWYK,20m,FLACUC,LICHENS,LICHENS,1
TOWYK,20m,FLANIV,LICHENS,LICHENS,1
TOWYK,20m,SPHGLO,LICHENS,LICHENS,1
TOWYK,20m,CRUSTOSE,LITTER,LITTER,1
TOWYK,20m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,30m,SALRET,DECIDUOUS SHRUBS,SHRUBS,2.25
TOWYK,30m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.5
TOWYK,30m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,30m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,30m,GRAM,GRAMINOIDS,GRAMINOIDS,11.75
TOWYK,30m,ALEOCH,LICHENS,LICHENS,1
TOWYK,30m,CLAMIT,LICHENS,LICHENS,1
TOWYK,30m,CLARAN,LICHENS,LICHENS,1
TOWYK,30m,FLACUC,LICHENS,LICHENS,1
TOWYK,30m,FLANIV,LICHENS,LICHENS,1
TOWYK,30m,SPHGLO,LICHENS,LICHENS,1
TOWYK,30m,THAMN,LICHENS,LICHENS,1
TOWYK,30m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,40m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,13.75
TOWYK,40m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,2.25
TOWYK,40m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.75
TOWYK,40m,HIEALP,GRASSES,GRAMINOIDS,13.83333333
TOWYK,40m,CETISL,LICHENS,LICHENS,1.5
TOWYK,40m,CLARAN,LICHENS,LICHENS,1.5
TOWYK,40m,FLACUC,LICHENS,LICHENS,1.5
TOWYK,40m,FLANIV,LICHENS,LICHENS,1.5
TOWYK,40m,SPHGLO,LICHENS,LICHENS,1.5
TOWYK,40m,CARBIG,SEDGES,GRAMINOIDS,14.5
TOWYK,40m,LICHEN TOTAL,TOTAL,TOTAL,1.5
TOWYK,50m,SALIX,DECIDUOUS SHRUBS,SHRUBS,1
TOWYK,50m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2.75
TOWYK,50m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,50m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,50m,LEDPAL,EVERGREEN SHRUBS,SHRUBS,2.5
TOWYK,50m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,50m,HIEALP,GRASSES,GRAMINOIDS,5
TOWYK,50m,CLAMIT,LICHENS,LICHENS,1
TOWYK,50m,FLACUC,LICHENS,LICHENS,1
TOWYK,50m,FLANIV,LICHENS,LICHENS,1
TOWYK,50m,SPHGLO,LICHENS,LICHENS,1
TOWYK,50m,THAMN,LICHENS,LICHENS,1
TOWYK,50m,CRUSTOSE,LITTER,LITTER,1
TOWYK,50m,CARBIG,SEDGES,GRAMINOIDS,5
TOWYK,50m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,60m,LEDPAL,EVERGREEN SHRUBS,SHRUBS,13
TOWYK,60m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.75
TOWYK,60m,ALEOCH,LICHENS,LICHENS,1
TOWYK,60m,CETISL,LICHENS,LICHENS,1
TOWYK,60m,CLAMIT,LICHENS,LICHENS,1
TOWYK,60m,CLARAN,LICHENS,LICHENS,1
TOWYK,60m,FLACUC,LICHENS,LICHENS,1
TOWYK,60m,FLANIV,LICHENS,LICHENS,1
TOWYK,60m,SPHGLO,LICHENS,LICHENS,1
TOWYK,60m,THAMN,LICHENS,LICHENS,1
TOWYK,60m,CRUSTOSE,LITTER,LITTER,1
TOWYK,60m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,70m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,1.5
TOWYK,70m,LEDPAL,EVERGREEN SHRUBS,SHRUBS,2
TOWYK,70m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,70m,HIEALP,GRASSES,GRAMINOIDS,5.25
TOWYK,70m,CETISL,LICHENS,LICHENS,1
TOWYK,70m,CLAMIT,LICHENS,LICHENS,1
TOWYK,70m,CLARAN,LICHENS,LICHENS,1
TOWYK,70m,CLAUNC,LICHENS,LICHENS,1
TOWYK,70m,FLACUC,LICHENS,LICHENS,1
TOWYK,70m,FLANIV,LICHENS,LICHENS,1
TOWYK,70m,SPHGLO,LICHENS,LICHENS,1
TOWYK,70m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,80m,SALRET,DECIDUOUS SHRUBS,SHRUBS,2
TOWYK,80m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,1.75
TOWYK,80m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,80m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,80m,HIEALP,GRASSES,GRAMINOIDS,10
TOWYK,80m,ALEOCH,LICHENS,LICHENS,1
TOWYK,80m,CETISL,LICHENS,LICHENS,1
TOWYK,80m,CLARAN,LICHENS,LICHENS,1
TOWYK,80m,FLACUC,LICHENS,LICHENS,1
TOWYK,80m,FLANIV,LICHENS,LICHENS,1
TOWYK,80m,SPHGLO,LICHENS,LICHENS,1
TOWYK,80m,THAMN,LICHENS,LICHENS,1
TOWYK,80m,CRUSTOSE,LITTER,LITTER,1
TOWYK,80m,LICHEN TOTAL,TOTAL,TOTAL,1
TOWYK,90m,SALIX,DECIDUOUS SHRUBS,SHRUBS,1
TOWYK,90m,DRYOCT,EVERGREEN SHRUBS,SHRUBS,2
TOWYK,90m,KALPRO,EVERGREEN SHRUBS,SHRUBS,1
TOWYK,90m,VACVIT,EVERGREEN SHRUBS,SHRUBS,1.25
TOWYK,90m,HIEALP,GRASSES,GRAMINOIDS,4.75
TOWYK,90m,ALEOCH,LICHENS,LICHENS,1
TOWYK,90m,CETISL,LICHENS,LICHENS,1
TOWYK,90m,CLAMIT,LICHENS,LICHENS,1
TOWYK,90m,FLACUC,LICHENS,LICHENS,1
TOWYK,90m,FLANIV,LICHENS,LICHENS,1
TOWYK,90m,SPHGLO,LICHENS,LICHENS,1
TOWYK,90m,THAMN,LICHENS,LICHENS,1
TOWYK,90m,LICHEN TOTAL,TOTAL,TOTAL,1
TWELVEMILE,0m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,13.5
TWELVEMILE,0m,VACULI,DECIDUOUS SHRUBS,SHRUBS,13.5
TWELVEMILE,0m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,13.5
TWELVEMILE,0m,POLYG,FORBS,FORBS,7
TWELVEMILE,0m,CETCUC,LICHENS,LICHENS,4.75
TWELVEMILE,0m,CETISL,LICHENS,LICHENS,4.75
TWELVEMILE,0m,CLAMIT,LICHENS,LICHENS,4.75
TWELVEMILE,0m,CLARAN,LICHENS,LICHENS,4.75
TWELVEMILE,0m,MASRIC,LICHENS,LICHENS,7.25
TWELVEMILE,0m,STEREO,LICHENS,LICHENS,4.75
TWELVEMILE,0m,CARBIG,SEDGES,GRAMINOIDS,12
TWELVEMILE,0m,GRAMINOID TOTAL,TOTAL,TOTAL,12
TWELVEMILE,0m,LICHEN TOTAL,TOTAL,TOTAL,4.75
TWELVEMILE,0m,SHRUB TOTAL,TOTAL,TOTAL,13.5
TWELVEMILE,10m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,27.5
TWELVEMILE,10m,VACULI,DECIDUOUS SHRUBS,SHRUBS,11.5
TWELVEMILE,10m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,8.25
TWELVEMILE,10m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,8.25
TWELVEMILE,10m,CETISL,LICHENS,LICHENS,5.25
TWELVEMILE,10m,CLAMIT,LICHENS,LICHENS,5.25
TWELVEMILE,10m,CLASTE,LICHENS,LICHENS,5.25
TWELVEMILE,10m,DACARC,LICHENS,LICHENS,5.25
TWELVEMILE,10m,MASRIC,LICHENS,LICHENS,5.25
TWELVEMILE,10m,STEREO,LICHENS,LICHENS,5.25
TWELVEMILE,10m,CARBIG,SEDGES,GRAMINOIDS,15.75
TWELVEMILE,10m,GRAMINOID TOTAL,TOTAL,TOTAL,15.75
TWELVEMILE,10m,LICHEN TOTAL,TOTAL,TOTAL,5.25
TWELVEMILE,20m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,25
TWELVEMILE,20m,VACULI,DECIDUOUS SHRUBS,SHRUBS,15.25
TWELVEMILE,20m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,8.25
TWELVEMILE,20m,CETCUC,LICHENS,LICHENS,10.25
TWELVEMILE,20m,CETISL,LICHENS,LICHENS,10.25
TWELVEMILE,20m,CLAGRA,LICHENS,LICHENS,10.25
TWELVEMILE,20m,CLARAN,LICHENS,LICHENS,10.25
TWELVEMILE,20m,PELTI,LICHENS,LICHENS,10.25
TWELVEMILE,20m,CAREX,SEDGES,GRAMINOIDS,14.5
TWELVEMILE,20m,LICHEN TOTAL,TOTAL,TOTAL,10.25
TWELVEMILE,30m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,48
TWELVEMILE,30m,VACULI,DECIDUOUS SHRUBS,SHRUBS,20.5
TWELVEMILE,30m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,8.5
TWELVEMILE,30m,CETCUC,LICHENS,LICHENS,6.25
TWELVEMILE,30m,CETISL,LICHENS,LICHENS,6.25
TWELVEMILE,30m,CLADO,LICHENS,LICHENS,6.25
TWELVEMILE,30m,CLAMIT,LICHENS,LICHENS,6.25
TWELVEMILE,30m,CLARAN,LICHENS,LICHENS,6.25
TWELVEMILE,30m,CLASTE,LICHENS,LICHENS,6.25
TWELVEMILE,30m,MASRIC,LICHENS,LICHENS,6.25
TWELVEMILE,30m,CARBIG,SEDGES,GRAMINOIDS,10
TWELVEMILE,30m,GRAMINOID TOTAL,TOTAL,TOTAL,10
TWELVEMILE,30m,LICHEN TOTAL,TOTAL,TOTAL,6.25
TWELVEMILE,40m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,5.5
TWELVEMILE,40m,CETISL,LICHENS,LICHENS,5.25
TWELVEMILE,40m,CLAGRA,LICHENS,LICHENS,5.25
TWELVEMILE,40m,CLAMIT,LICHENS,LICHENS,5.25
TWELVEMILE,40m,MASRIC,LICHENS,LICHENS,9
TWELVEMILE,40m,PELTI,LICHENS,LICHENS,5.25
TWELVEMILE,40m,CAREX,SEDGES,GRAMINOIDS,11
TWELVEMILE,40m,LICHEN TOTAL,TOTAL,TOTAL,5.25
TWELVEMILE,50m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,12
TWELVEMILE,50m,VACULI,DECIDUOUS SHRUBS,SHRUBS,13.5
TWELVEMILE,50m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,5
TWELVEMILE,50m,VACVIT,EVERGREEN SHRUBS,SHRUBS,4
TWELVEMILE,50m,CETISL,LICHENS,LICHENS,8.75
TWELVEMILE,50m,CLAMIT,LICHENS,LICHENS,8.75
TWELVEMILE,50m,CLARAN,LICHENS,LICHENS,8.75
TWELVEMILE,50m,DACARC,LICHENS,LICHENS,12
TWELVEMILE,50m,MASRIC,LICHENS,LICHENS,8.75
TWELVEMILE,50m,THAVER,LICHENS,LICHENS,8.75
TWELVEMILE,50m,CARBIG,SEDGES,GRAMINOIDS,19
TWELVEMILE,50m,GRAMINOID TOTAL,TOTAL,TOTAL,19
TWELVEMILE,50m,LICHEN TOTAL,TOTAL,TOTAL,8.75
TWELVEMILE,60m,VACULI,DECIDUOUS SHRUBS,SHRUBS,12
TWELVEMILE,60m,LEDDEC,EVERGREEN SHRUBS,SHRUBS,12
TWELVEMILE,60m,CETCUC,LICHENS,LICHENS,9.75
TWELVEMILE,60m,CETISL,LICHENS,LICHENS,9.75
TWELVEMILE,60m,CLARAN,LICHENS,LICHENS,9.75
TWELVEMILE,60m,MASRIC,LICHENS,LICHENS,10.75
TWELVEMILE,60m,LICHEN TOTAL,TOTAL,TOTAL,9.75
TWELVEMILE,60m,SHRUB TOTAL,TOTAL,TOTAL,12
TWELVEMILE,70m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,22.25
TWELVEMILE,70m,VACULI,DECIDUOUS SHRUBS,SHRUBS,16.5
TWELVEMILE,70m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,5.25
TWELVEMILE,70m,VACVIT,EVERGREEN SHRUBS,SHRUBS,5.25
TWELVEMILE,70m,CETCUC,LICHENS,LICHENS,8.25
TWELVEMILE,70m,CLARAN,LICHENS,LICHENS,8.25
TWELVEMILE,70m,CARBIG,SEDGES,GRAMINOIDS,13
TWELVEMILE,70m,LICHEN TOTAL,TOTAL,TOTAL,7.25
TWELVEMILE,70m,PICGLA,TREES,TREES,205
TWELVEMILE,80m,BETNAN,DECIDUOUS SHRUBS,SHRUBS,40.5
TWELVEMILE,80m,VACULI,DECIDUOUS SHRUBS,SHRUBS,16
TWELVEMILE,80m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,10.25
TWELVEMILE,80m,VACVIT,EVERGREEN SHRUBS,SHRUBS,9
TWELVEMILE,80m,CETCUC,LICHENS,LICHENS,12.75
TWELVEMILE,80m,CLARAN,LICHENS,LICHENS,12.75
TWELVEMILE,80m,MASRIC,LICHENS,LICHENS,17.25
TWELVEMILE,80m,LICHEN TOTAL,TOTAL,TOTAL,12.75
TWELVEMILE,90m,SALPUL,DECIDUOUS SHRUBS,SHRUBS,39
TWELVEMILE,90m,VACULI,DECIDUOUS SHRUBS,SHRUBS,14.75
TWELVEMILE,90m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,6
TWELVEMILE,90m,CETCUC,LICHENS,LICHENS,7.5
TWELVEMILE,90m,CETISL,LICHENS,LICHENS,7.5
TWELVEMILE,90m,CLAGRA,LICHENS,LICHENS,7.5
TWELVEMILE,90m,CLAMIT,LICHENS,LICHENS,7.5
TWELVEMILE,90m,CLARAN,LICHENS,LICHENS,7.5
TWELVEMILE,90m,DACARC,LICHENS,LICHENS,7.5
TWELVEMILE,90m,STEREO,LICHENS,LICHENS,7.5
TWELVEMILE,90m,LICHEN TOTAL,TOTAL,TOTAL,7.5
UMFFM,0m,BETUL,DECIDUOUS SHRUBS,SHRUBS,11.66666667
UMFFM,0m,VACULI,DECIDUOUS SHRUBS,SHRUBS,16.16666667
UMFFM,0m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,6.166666667
UMFFM,0m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,10.33333333
UMFFM,0m,CAREX,SEDGES,GRAMINOIDS,21
UMFFM,0m,GRAMINOID TOTAL,TOTAL,TOTAL,21
UMFFM,10m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,2.833333333
UMFFM,10m,VACULI,DECIDUOUS SHRUBS,SHRUBS,7
UMFFM,10m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,4.5
UMFFM,10m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.833333333
UMFFM,10m,FORB,FORBS,FORBS,6.5
UMFFM,10m,POLYG,FORBS,FORBS,7
UMFFM,10m,CLAMIT,LICHENS,LICHENS,1.833333333
UMFFM,10m,CLARAN,LICHENS,LICHENS,1.833333333
UMFFM,10m,DACARC,LICHENS,LICHENS,1.833333333
UMFFM,10m,CAREX,SEDGES,GRAMINOIDS,13
UMFFM,10m,LICHEN TOTAL,TOTAL,TOTAL,1.833333333
UMFFM,20m,BETUL,DECIDUOUS SHRUBS,SHRUBS,13.66666667
UMFFM,20m,VACULI,DECIDUOUS SHRUBS,SHRUBS,9.666666667
UMFFM,20m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,6
UMFFM,20m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,5.666666667
UMFFM,20m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3
UMFFM,20m,POLYG,FORBS,FORBS,12
UMFFM,20m,CLAMIT,LICHENS,LICHENS,1.666666667
UMFFM,20m,FLACUC,LICHENS,LICHENS,1.666666667
UMFFM,20m,CAREX,SEDGES,GRAMINOIDS,11.66666667
UMFFM,20m,LICHEN TOTAL,TOTAL,TOTAL,1.666666667
UMFFM,30m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,3.166666667
UMFFM,30m,VACULI,DECIDUOUS SHRUBS,SHRUBS,11
UMFFM,30m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.333333333
UMFFM,30m,CLAMIT,LICHENS,LICHENS,1.166666667
UMFFM,30m,CLARAN,LICHENS,LICHENS,1.166666667
UMFFM,30m,FLACUC,LICHENS,LICHENS,1.166666667
UMFFM,30m,MASRIC,LICHENS,LICHENS,1.166666667
UMFFM,30m,CAREX,SEDGES,GRAMINOIDS,14.33333333
UMFFM,30m,LICHEN TOTAL,TOTAL,TOTAL,1.166666667
UMFFM,40m,BETUL,DECIDUOUS SHRUBS,SHRUBS,26.33333333
UMFFM,40m,DRYAS,EVERGREEN SHRUBS,SHRUBS,6
UMFFM,40m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,8.666666667
UMFFM,40m,VACVIT,EVERGREEN SHRUBS,SHRUBS,3.166666667
UMFFM,40m,POLYG,FORBS,FORBS,8.5
UMFFM,40m,FESTU,GRASSES,GRAMINOIDS,50
UMFFM,40m,CAREX,SEDGES,GRAMINOIDS,18
UMFFM,50m,ARCTO,DECIDUOUS SHRUBS,SHRUBS,3
UMFFM,50m,BETUL,DECIDUOUS SHRUBS,SHRUBS,17.33333333
UMFFM,50m,DRYAS,EVERGREEN SHRUBS,SHRUBS,4.5
UMFFM,50m,EMPNIG,EVERGREEN SHRUBS,SHRUBS,6
UMFFM,50m,LEDGRO,EVERGREEN SHRUBS,SHRUBS,12
UMFFM,50m,VACVIT,EVERGREEN SHRUBS,SHRUBS,2.5
UMFFM,50m,ACODEL,FORBS,FORBS,9.5
