id,site_code,quadrat_num,PFT,height_observed,height_predicted,summary_type
2158,PRINDLE,80m,TOTAL,6.722222222,5.445252068,mean
2159,PRINDLE,90m,EVERGREEN SHRUBS,2.25,8.799999952,max
2160,PRINDLE,90m,EVERGREEN SHRUBS,2.25,5.049142887,mean
2161,PRINDLE,90m,FORBS,4,7.100000232,max
2162,PRINDLE,90m,FORBS,4,3.270588267,mean
2163,PRINDLE,90m,GRAMINOIDS,20.25,8.799999952,max
2164,PRINDLE,90m,GRAMINOIDS,17.41666667,4.125906758,mean
2165,PRINDLE,90m,LICHENS,3,7.400000095,max
2166,PRINDLE,90m,LICHENS,3,3.445454547,mean
2167,PRINDLE,90m,TOTAL,7.375,8.025000058,max
2168,PRINDLE,90m,TOTAL,6.666666667,3.972773115,mean
2169,QUARTZ02,0m,EVERGREEN SHRUBS,3.75,4.399999976,max
2170,QUARTZ02,0m,EVERGREEN SHRUBS,3.75,1.608045986,mean
2171,QUARTZ02,0m,GRAMINOIDS,0,3.799999878,max
2172,QUARTZ02,0m,GRAMINOIDS,0,1.396969699,mean
2173,QUARTZ02,0m,LICHENS,4.75,4.399999976,max
2174,QUARTZ02,0m,LICHENS,4.75,1.805175607,mean
2175,QUARTZ02,0m,TOTAL,2.833333333,4.199999943,max
2176,QUARTZ02,0m,TOTAL,2.833333333,1.603397097,mean
2177,QUARTZ02,10m,EVERGREEN SHRUBS,4.25,5.49999997,max
2178,QUARTZ02,10m,EVERGREEN SHRUBS,3.666666667,3.783139561,mean
2179,QUARTZ02,10m,GRAMINOIDS,15,5.49999997,max
2180,QUARTZ02,10m,GRAMINOIDS,15,3.398214284,mean
2181,QUARTZ02,10m,LICHENS,1.75,5.200000107,max
2182,QUARTZ02,10m,LICHENS,1.75,2.519392537,mean
2183,QUARTZ02,10m,TOTAL,7,5.400000016,max
2184,QUARTZ02,10m,TOTAL,6.805555556,3.233582128,mean
2185,QUARTZ02,20m,DECIDUOUS SHRUBS,13,13.50000054,max
2186,QUARTZ02,20m,DECIDUOUS SHRUBS,13,5.980799187,mean
2187,QUARTZ02,20m,EVERGREEN SHRUBS,11.5,13.50000054,max
2188,QUARTZ02,20m,EVERGREEN SHRUBS,9,5.252793745,mean
2189,QUARTZ02,20m,GRAMINOIDS,0,3.799999878,max
2190,QUARTZ02,20m,GRAMINOIDS,0,2.699999967,mean
2191,QUARTZ02,20m,LICHENS,6.75,3.90000008,max
2192,QUARTZ02,20m,LICHENS,5.75,2.563157891,mean
2193,QUARTZ02,20m,TOTAL,7.8125,8.675000258,max
2194,QUARTZ02,20m,TOTAL,6.9375,4.124187697,mean
2195,QUARTZ02,30m,EVERGREEN SHRUBS,4.5,8.69999975,max
2196,QUARTZ02,30m,EVERGREEN SHRUBS,3.75,4.446551727,mean
2197,QUARTZ02,30m,GRAMINOIDS,23,6.599999964,max
2198,QUARTZ02,30m,GRAMINOIDS,23,3.311764702,mean
2199,QUARTZ02,30m,LICHENS,1.5,8.69999975,max
2200,QUARTZ02,30m,LICHENS,1.5,3.682128524,mean
2201,QUARTZ02,30m,TOTAL,7.5,7.32499985,max
2202,QUARTZ02,30m,TOTAL,7.3125,3.494111239,mean
2203,QUARTZ02,40m,GRAMINOIDS,0,6.80000037,max
2204,QUARTZ02,40m,GRAMINOIDS,0,3.259790354,mean
2205,QUARTZ02,40m,LICHENS,7,7.900000364,max
2206,QUARTZ02,40m,LICHENS,4.15625,3.446910336,mean
2207,QUARTZ02,40m,TOTAL,3.5,7.350000367,max
2208,QUARTZ02,40m,TOTAL,2.078125,3.353350345,mean
2209,QUARTZ02,50m,EVERGREEN SHRUBS,3.75,4.800000042,max
2210,QUARTZ02,50m,EVERGREEN SHRUBS,3.75,2.943750018,mean
2211,QUARTZ02,50m,GRAMINOIDS,12.5,5.000000075,max
2212,QUARTZ02,50m,GRAMINOIDS,12.5,2.928145712,mean
2213,QUARTZ02,50m,LICHENS,2.25,4.300000146,max
2214,QUARTZ02,50m,LICHENS,2.25,2.039111116,mean
2215,QUARTZ02,50m,TOTAL,6.166666667,4.700000087,max
2216,QUARTZ02,50m,TOTAL,6.166666667,2.637002282,mean
2217,QUARTZ02,60m,DECIDUOUS SHRUBS,7.75,7.299999893,max
2218,QUARTZ02,60m,DECIDUOUS SHRUBS,7.125,3.725882355,mean
2219,QUARTZ02,60m,EVERGREEN SHRUBS,0,5.700000003,max
2220,QUARTZ02,60m,EVERGREEN SHRUBS,0,3.044817086,mean
2221,QUARTZ02,60m,GRAMINOIDS,18,5.299999937,max
2222,QUARTZ02,60m,GRAMINOIDS,18,3.602898584,mean
2223,QUARTZ02,60m,LICHENS,5.5,4.699999839,max
2224,QUARTZ02,60m,LICHENS,5.5,1.859977808,mean
2225,QUARTZ02,60m,TOTAL,7.8125,5.749999918,max
2226,QUARTZ02,60m,TOTAL,7.65625,3.058393958,mean
2227,QUARTZ02,70m,EVERGREEN SHRUBS,3.5,8.200000226,max
2228,QUARTZ02,70m,EVERGREEN SHRUBS,2.25,4.383435587,mean
2229,QUARTZ02,70m,GRAMINOIDS,20.75,5.799999833,max
2230,QUARTZ02,70m,GRAMINOIDS,18.25,3.761224485,mean
2231,QUARTZ02,70m,LICHENS,1.75,6.700000167,max
2232,QUARTZ02,70m,LICHENS,1.75,2.601144172,mean
2233,QUARTZ02,70m,TOTAL,8.666666667,6.900000075,max
2234,QUARTZ02,70m,TOTAL,7.416666667,3.581934748,mean
2235,QUARTZ02,80m,EVERGREEN SHRUBS,0,6.899999827,max
2236,QUARTZ02,80m,EVERGREEN SHRUBS,0,4.516494861,mean
2237,QUARTZ02,80m,GRAMINOIDS,18.25,6.400000304,max
2238,QUARTZ02,80m,GRAMINOIDS,18.25,3.918000047,mean
2239,QUARTZ02,80m,LICHENS,3.75,7.00000003,max
2240,QUARTZ02,80m,LICHENS,3.75,3.323873124,mean
2241,QUARTZ02,80m,TOTAL,5.5,6.524999999,max
2242,QUARTZ02,80m,TOTAL,5.5,3.369592013,mean
2243,QUARTZ02,90m,EVERGREEN SHRUBS,1.75,4.899999872,max
2244,QUARTZ02,90m,EVERGREEN SHRUBS,1.375,1.970303038,mean
2245,QUARTZ02,90m,LICHENS,2.5,4.800000042,max
2246,QUARTZ02,90m,LICHENS,2.5,1.51981708,mean
2247,QUARTZ02,90m,TOTAL,2.125,4.849999957,max
2248,QUARTZ02,90m,TOTAL,1.9375,1.745060059,mean
2249,SCHAR,0m,EVERGREEN SHRUBS,4.5,3.987155482,max
2250,SCHAR,0m,EVERGREEN SHRUBS,3.125,1.364813875,mean
2251,SCHAR,0m,GRAMINOIDS,4.5,2.999999933,max
2252,SCHAR,0m,GRAMINOIDS,4.5,1.044117658,mean
2253,SCHAR,0m,LICHENS,2.5,2.600000054,max
2254,SCHAR,0m,LICHENS,0.9,0.486666671,mean
2255,SCHAR,0m,TOTAL,3.833333333,3.19571849,max
2256,SCHAR,0m,TOTAL,2.841666667,0.965199402,mean
2257,SCHAR,10m,DECIDUOUS SHRUBS,18.66666667,15.09999931,max
2258,SCHAR,10m,DECIDUOUS SHRUBS,18.66666667,9.057142883,mean
2259,SCHAR,10m,EVERGREEN SHRUBS,7.166666667,15.09999931,max
2260,SCHAR,10m,EVERGREEN SHRUBS,4.666666667,7.042583718,mean
2261,SCHAR,10m,GRAMINOIDS,5.333333333,7.100000232,max
2262,SCHAR,10m,GRAMINOIDS,5.333333333,2.937313458,mean
2263,SCHAR,10m,TOTAL,7.791666668,10.62499974,max
2264,SCHAR,10m,TOTAL,7.166666668,5.264021921,mean
2265,SCHAR,20m,DECIDUOUS SHRUBS,18.25,18.29999983,max
2266,SCHAR,20m,DECIDUOUS SHRUBS,18.25,7.054464306,mean
2267,SCHAR,20m,EVERGREEN SHRUBS,9.5,19.40000057,max
2268,SCHAR,20m,EVERGREEN SHRUBS,9.5,6.801351357,mean
2269,SCHAR,20m,LICHENS,3.75,4.899999872,max
2270,SCHAR,20m,LICHENS,3.75,2.327272718,mean
2271,SCHAR,20m,TOTAL,7.875,14.0250002,max
2272,SCHAR,20m,TOTAL,7.875,4.865643898,mean
2273,SCHAR,30m,DECIDUOUS SHRUBS,32.33333333,32.6000005,max
2274,SCHAR,30m,DECIDUOUS SHRUBS,32.33333333,22.45066667,mean
2275,SCHAR,30m,EVERGREEN SHRUBS,9.666666667,31.09999895,max
2276,SCHAR,30m,EVERGREEN SHRUBS,9.666666667,17.93360659,mean
2277,SCHAR,30m,TOTAL,21,31.84999973,max
2278,SCHAR,30m,TOTAL,21,20.19213663,mean
2279,SCHAR,40m,DECIDUOUS SHRUBS,22.5,27.30000019,max
2280,SCHAR,40m,DECIDUOUS SHRUBS,22.5,17.7894397,mean
2281,SCHAR,40m,EVERGREEN SHRUBS,5.5,24.09999967,max
2282,SCHAR,40m,EVERGREEN SHRUBS,3.625,13.36037581,mean
2283,SCHAR,40m,GRAMINOIDS,9.25,13.89999986,max
2284,SCHAR,40m,GRAMINOIDS,9.25,2.592657137,mean
2285,SCHAR,40m,TOTAL,12.41666667,21.76666657,max
2286,SCHAR,40m,TOTAL,11.79166667,11.24749088,mean
2287,SCHAR,50m,DECIDUOUS SHRUBS,44.66666667,22.80000001,max
2288,SCHAR,50m,DECIDUOUS SHRUBS,44.66666667,9.296402896,mean
2289,SCHAR,50m,EVERGREEN SHRUBS,7.666666667,23.99999946,max
2290,SCHAR,50m,EVERGREEN SHRUBS,5.833333334,8.851612901,mean
2291,SCHAR,50m,TOTAL,26.16666667,23.39999974,max
2292,SCHAR,50m,TOTAL,25.25,9.074007899,mean
2293,SCHAR,60m,DECIDUOUS SHRUBS,9.333333333,3.400000185,max
2294,SCHAR,60m,DECIDUOUS SHRUBS,6.5,1.914285749,mean
2295,SCHAR,60m,EVERGREEN SHRUBS,3,5.49999997,max
2296,SCHAR,60m,EVERGREEN SHRUBS,2.5,2.305147068,mean
2297,SCHAR,60m,GRAMINOIDS,8,6.700000167,max
2298,SCHAR,60m,GRAMINOIDS,6,3.131034504,mean
2299,SCHAR,60m,LICHENS,1.5,4.100000113,max
2300,SCHAR,60m,LICHENS,1.5,0.976870756,mean
2301,SCHAR,60m,TOTAL,5.458333333,4.925000109,max
2302,SCHAR,60m,TOTAL,4.125,2.081834519,mean
2303,SCHAR,70m,DECIDUOUS SHRUBS,22.33333333,12.09999993,max
2304,SCHAR,70m,DECIDUOUS SHRUBS,22.33333333,6.844140639,mean
2305,SCHAR,70m,EVERGREEN SHRUBS,0,12.09999993,max
2306,SCHAR,70m,EVERGREEN SHRUBS,0,5.744954138,mean
2307,SCHAR,70m,GRAMINOIDS,13.33333333,12.09999993,max
2308,SCHAR,70m,GRAMINOIDS,13.33333333,5.640350877,mean
2309,SCHAR,70m,LICHENS,1.6,9.799999744,max
2310,SCHAR,70m,LICHENS,1.6,4.040816316,mean
2311,SCHAR,70m,TOTAL,9.316666665,11.52499989,max
2312,SCHAR,70m,TOTAL,9.316666665,5.567565492,mean
2313,SCHAR,80m,DECIDUOUS SHRUBS,15.66666667,13.09999973,max
2314,SCHAR,80m,DECIDUOUS SHRUBS,8.583333335,8.77557604,mean
2315,SCHAR,80m,EVERGREEN SHRUBS,7,13.09999973,max
2316,SCHAR,80m,EVERGREEN SHRUBS,4.722222222,4.297156408,mean
2317,SCHAR,80m,GRAMINOIDS,2,6.599999964,max
2318,SCHAR,80m,GRAMINOIDS,2,2.094545469,mean
2319,SCHAR,80m,LICHENS,0.833333333,7.400000095,max
2320,SCHAR,80m,LICHENS,0.830666667,2.820270273,mean
2321,SCHAR,80m,TOTAL,5.100000001,8.799999878,max
2322,SCHAR,80m,TOTAL,3.227244445,3.830842972,mean
2323,SCHAR,90m,EVERGREEN SHRUBS,4,6.400000304,max
2324,SCHAR,90m,EVERGREEN SHRUBS,3.083333333,3.441826937,mean
2325,SCHAR,90m,GRAMINOIDS,11,6.199999899,max
2326,SCHAR,90m,GRAMINOIDS,9,1.410000003,mean
2327,SCHAR,90m,LICHENS,0.6,5.299999937,max
2328,SCHAR,90m,LICHENS,0.6,1.224742278,mean
2329,SCHAR,90m,TOTAL,5.2,5.966666713,max
2330,SCHAR,90m,TOTAL,4.227777778,2.025523073,mean
2331,SEELA,0m,EVERGREEN SHRUBS,3.333333333,6.100000069,max
2332,SEELA,0m,EVERGREEN SHRUBS,3.333333333,2.216883133,mean
2333,SEELA,0m,GRAMINOIDS,10,7.800000161,max
2334,SEELA,0m,GRAMINOIDS,8.666666667,3.15636366,mean
2335,SEELA,0m,TOTAL,4.444444444,7.233333463,max
2336,SEELA,0m,TOTAL,4,2.651498937,mean
2337,SEELA,10m,EVERGREEN SHRUBS,2.333333333,6.599999964,max
2338,SEELA,10m,EVERGREEN SHRUBS,2.333333333,2.824609391,mean
2339,SEELA,10m,GRAMINOIDS,15,6.400000304,max
2340,SEELA,10m,GRAMINOIDS,10.22222222,2.783116908,mean
2341,SEELA,10m,TOTAL,8.666666667,6.500000134,max
2342,SEELA,10m,TOTAL,6.277777778,2.80386315,mean
2343,SEELA,20m,EVERGREEN SHRUBS,2.666666667,7.900000364,max
2344,SEELA,20m,EVERGREEN SHRUBS,2.666666667,2.423966956,mean
2345,SEELA,20m,GRAMINOIDS,8.333333333,7.900000364,max
2346,SEELA,20m,GRAMINOIDS,8.333333333,3.39775282,mean
2347,SEELA,20m,TOTAL,5.5,7.900000364,max
2348,SEELA,20m,TOTAL,5.5,2.910859888,mean
2349,SEELA,30m,EVERGREEN SHRUBS,2,6.100000069,max
2350,SEELA,30m,EVERGREEN SHRUBS,2,2.491363646,mean
2351,SEELA,30m,GRAMINOIDS,8.666666667,5.700000003,max
2352,SEELA,30m,GRAMINOIDS,8.666666667,2.614035109,mean
2353,SEELA,30m,TOTAL,5.333333334,5.900000036,max
2354,SEELA,30m,TOTAL,5.333333334,2.552699377,mean
2355,SEELA,40m,DECIDUOUS SHRUBS,4.666666667,9.099999815,max
2356,SEELA,40m,DECIDUOUS SHRUBS,4.666666667,3.074719114,mean
2357,SEELA,40m,EVERGREEN SHRUBS,6.333333333,11.20000035,max
2358,SEELA,40m,EVERGREEN SHRUBS,4.666666667,3.417241392,mean
2359,SEELA,40m,LICHENS,2.666666667,11.20000035,max
2360,SEELA,40m,LICHENS,1.583333334,3.05487807,mean
2361,SEELA,40m,TOTAL,3.416666667,9.7000001,max
2362,SEELA,40m,TOTAL,2.729166667,2.685530401,mean
2363,SEELA,50m,EVERGREEN SHRUBS,13,10.30000001,max
2364,SEELA,50m,EVERGREEN SHRUBS,8.666666667,4.496666674,mean
2365,SEELA,50m,LICHENS,4.333333333,7.699999958,max
2366,SEELA,50m,LICHENS,2.5,1.700000018,mean
2367,SEELA,50m,TOTAL,5.777777778,8.199999978,max
2368,SEELA,50m,TOTAL,3.722222222,2.381566065,mean
2369,SEELA,60m,DECIDUOUS SHRUBS,4.333333333,4.699999839,max
2370,SEELA,60m,DECIDUOUS SHRUBS,4.333333333,3.283928568,mean
2371,SEELA,60m,EVERGREEN SHRUBS,3.666666667,6.899999827,max
2372,SEELA,60m,EVERGREEN SHRUBS,3.666666667,3.032236859,mean
2373,SEELA,60m,GRAMINOIDS,13,6.700000167,max
2374,SEELA,60m,GRAMINOIDS,13,2.408433746,mean
2375,SEELA,60m,LICHENS,3,4.699999839,max
2376,SEELA,60m,LICHENS,2.111111111,1.226455029,mean
2377,SEELA,60m,TOTAL,4.8,5.099999942,max
2378,SEELA,60m,TOTAL,4.622222222,2.183544175,mean
2379,SEELA,70m,EVERGREEN SHRUBS,3.666666667,5.900000036,max
2380,SEELA,70m,EVERGREEN SHRUBS,3.666666667,3.01103451,mean
2381,SEELA,70m,GRAMINOIDS,10,8.500000089,max
2382,SEELA,70m,GRAMINOIDS,10,2.996551741,mean
2383,SEELA,70m,LICHENS,2.666666667,5.299999937,max
2384,SEELA,70m,LICHENS,1.866666667,1.983253594,mean
2385,SEELA,70m,TOTAL,4.083333334,6.700000074,max
2386,SEELA,70m,TOTAL,3.883333333,2.275090913,mean
2387,SEELA,80m,DECIDUOUS SHRUBS,3.666666667,5.49999997,max
2388,SEELA,80m,DECIDUOUS SHRUBS,3.333333334,3.611538437,mean
2389,SEELA,80m,EVERGREEN SHRUBS,3,8.600000292,max
2390,SEELA,80m,EVERGREEN SHRUBS,3,3.419680859,mean
2391,SEELA,80m,GRAMINOIDS,9.666666667,8.600000292,max
2392,SEELA,80m,GRAMINOIDS,9.666666667,2.687394978,mean
2393,SEELA,80m,LICHENS,1.666666667,6.400000304,max
2394,SEELA,80m,LICHENS,1.333333333,2.42352951,mean
2395,SEELA,80m,TOTAL,3.6,7.220000178,max
2396,SEELA,80m,TOTAL,3.466666667,2.65220756,mean
2397,SEELA,90m,EVERGREEN SHRUBS,4.333333333,5.200000107,max
2398,SEELA,90m,EVERGREEN SHRUBS,4.333333333,2.27111598,mean
2399,SEELA,90m,GRAMINOIDS,6.666666667,4.699999839,max
2400,SEELA,90m,GRAMINOIDS,6.666666667,2.049999995,mean
2401,SEELA,90m,TOTAL,5.5,4.949999973,max
2402,SEELA,90m,TOTAL,5.5,2.160557988,mean
2403,SHEEPCREEK,0m,EVERGREEN SHRUBS,5.666666667,3.099999949,max
2404,SHEEPCREEK,0m,EVERGREEN SHRUBS,4.666666667,1.648333335,mean
2405,SHEEPCREEK,0m,GRAMINOIDS,9.333333333,5.799999833,max
2406,SHEEPCREEK,0m,GRAMINOIDS,9.333333333,1.744429888,mean
2407,SHEEPCREEK,0m,TOTAL,7.5,4.449999891,max
2408,SHEEPCREEK,0m,TOTAL,7,1.696381611,mean
2409,SHEEPCREEK,10m,DECIDUOUS SHRUBS,2.666666667,43.59999895,max
2410,SHEEPCREEK,10m,DECIDUOUS SHRUBS,2.5,15.90314956,mean
2411,SHEEPCREEK,10m,EVERGREEN SHRUBS,3.333333333,37.79999912,max
2412,SHEEPCREEK,10m,EVERGREEN SHRUBS,3.333333333,6.570608119,mean
2413,SHEEPCREEK,10m,GRAMINOIDS,8.666666667,19.59999949,max
2414,SHEEPCREEK,10m,GRAMINOIDS,8.666666667,2.244081642,mean
2415,SHEEPCREEK,10m,TOTAL,3.666666667,35.82499959,max
2416,SHEEPCREEK,10m,TOTAL,3.625,14.79772907,mean
2417,SHEEPCREEK,20m,DECIDUOUS SHRUBS,14.66666667,12.5,max
2418,SHEEPCREEK,20m,DECIDUOUS SHRUBS,9.500000002,5.515145242,mean
2419,SHEEPCREEK,20m,EVERGREEN SHRUBS,8,14.39999938,max
2420,SHEEPCREEK,20m,EVERGREEN SHRUBS,5.777777778,5.122222213,mean
2421,SHEEPCREEK,20m,GRAMINOIDS,7.666666667,12.5,max
2422,SHEEPCREEK,20m,GRAMINOIDS,7.666666667,4.474111691,mean
2423,SHEEPCREEK,20m,TOTAL,7.583333334,13.44999969,max
2424,SHEEPCREEK,20m,TOTAL,5.736111112,5.474298348,mean
2425,SHEEPCREEK,30m,DECIDUOUS SHRUBS,17,48.69999886,max
2426,SHEEPCREEK,30m,DECIDUOUS SHRUBS,11.44444444,7.667058848,mean
2427,SHEEPCREEK,30m,EVERGREEN SHRUBS,13.33333333,35.19999981,max
2428,SHEEPCREEK,30m,EVERGREEN SHRUBS,8.11111111,3.821951232,mean
2429,SHEEPCREEK,30m,GRAMINOIDS,10.33333333,10.40000021,max
2430,SHEEPCREEK,30m,GRAMINOIDS,10.33333333,3.07582421,mean
2431,SHEEPCREEK,30m,TOTAL,13.55555555,31.43333296,max
2432,SHEEPCREEK,30m,TOTAL,9.962962961,4.854944764,mean
2433,SHEEPCREEK,40m,DECIDUOUS SHRUBS,95,70.09999752,max
2434,SHEEPCREEK,40m,DECIDUOUS SHRUBS,29.5,30.13413262,mean
2435,SHEEPCREEK,40m,EVERGREEN SHRUBS,8.333333333,56.30000234,max
2436,SHEEPCREEK,40m,EVERGREEN SHRUBS,7.166666667,9.956198381,mean
2437,SHEEPCREEK,40m,GRAMINOIDS,7.333333333,22.4999994,max
2438,SHEEPCREEK,40m,GRAMINOIDS,7.333333333,3.806422008,mean
2439,SHEEPCREEK,40m,TOTAL,27.66666667,47.82499969,max
2440,SHEEPCREEK,40m,TOTAL,11,17.89779938,mean
2441,SHEEPCREEK,50m,EVERGREEN SHRUBS,4.333333333,18.09999943,max
2442,SHEEPCREEK,50m,EVERGREEN SHRUBS,3.666666667,3.478113208,mean
2443,SHEEPCREEK,50m,GRAMINOIDS,7.666666667,15.09999931,max
2444,SHEEPCREEK,50m,GRAMINOIDS,7.666666667,2.36864112,mean
2445,SHEEPCREEK,50m,TOTAL,3,14.2749995,max
2446,SHEEPCREEK,50m,TOTAL,2.833333333,3.332668967,mean
2447,SHEEPCREEK,60m,EVERGREEN SHRUBS,5.333333333,8.100000024,max
2448,SHEEPCREEK,60m,EVERGREEN SHRUBS,5.333333333,4.37905759,mean
2449,SHEEPCREEK,60m,GRAMINOIDS,17.66666667,8.500000089,max
2450,SHEEPCREEK,60m,GRAMINOIDS,17.66666667,4.003571443,mean
2451,SHEEPCREEK,60m,TOTAL,11.5,8.300000057,max
2452,SHEEPCREEK,60m,TOTAL,11.5,4.191314517,mean
2453,SHEEPCREEK,70m,GRAMINOIDS,15,7.699999958,max
2454,SHEEPCREEK,70m,GRAMINOIDS,15,2.527312147,mean
2455,SHEEPCREEK,70m,TOTAL,15,7.699999958,max
2456,SHEEPCREEK,70m,TOTAL,15,2.527312147,mean
2457,SHEEPCREEK,80m,DECIDUOUS SHRUBS,0,7.19999969,max
2458,SHEEPCREEK,80m,DECIDUOUS SHRUBS,0,4.60000004,mean
2459,SHEEPCREEK,80m,GRAMINOIDS,12.66666667,7.19999969,max
2460,SHEEPCREEK,80m,GRAMINOIDS,12.66666667,2.59067798,mean
2461,SHEEPCREEK,80m,TOTAL,6.333333335,7.19999969,max
2462,SHEEPCREEK,80m,TOTAL,6.333333335,3.59533901,mean
2463,SHEEPCREEK,90m,DECIDUOUS SHRUBS,21.66666667,7.699999958,max
2464,SHEEPCREEK,90m,DECIDUOUS SHRUBS,10.33333333,4.106250025,mean
2465,SHEEPCREEK,90m,GRAMINOIDS,12.33333333,8.299999684,max
2466,SHEEPCREEK,90m,GRAMINOIDS,12.33333333,1.88947369,mean
2467,SHEEPCREEK,90m,TOTAL,17,7.999999821,max
2468,SHEEPCREEK,90m,TOTAL,11.33333333,2.997861858,mean
2469,SIXTYMILE,0m,DECIDUOUS SHRUBS,9,12.6000002,max
2470,SIXTYMILE,0m,DECIDUOUS SHRUBS,7.375,6.075352182,mean
2471,SIXTYMILE,0m,EVERGREEN SHRUBS,5.5,12.20000014,max
2472,SIXTYMILE,0m,EVERGREEN SHRUBS,3.9375,3.117597048,mean
2473,SIXTYMILE,0m,GRAMINOIDS,14.5,10.89999974,max
2474,SIXTYMILE,0m,GRAMINOIDS,12.625,5.09807698,mean
2475,SIXTYMILE,0m,LICHENS,2.25,10.59999987,max
2476,SIXTYMILE,0m,LICHENS,2.25,3.923529473,mean
2477,SIXTYMILE,0m,TOTAL,6.25,11.70000002,max
2478,SIXTYMILE,0m,TOTAL,5.2375,5.514022248,mean
2479,SIXTYMILE,10m,DECIDUOUS SHRUBS,25,19.79999989,max
2480,SIXTYMILE,10m,DECIDUOUS SHRUBS,16.75,7.754285768,mean
2481,SIXTYMILE,10m,EVERGREEN SHRUBS,10,20.2000007,max
2482,SIXTYMILE,10m,EVERGREEN SHRUBS,5.416666667,7.923188428,mean
2483,SIXTYMILE,10m,GRAMINOIDS,13.25,9.700000286,max
2484,SIXTYMILE,10m,GRAMINOIDS,13.25,5.040000053,mean
2485,SIXTYMILE,10m,TOTAL,12.0625,18.60000007,max
2486,SIXTYMILE,10m,TOTAL,8.854166667,9.568743561,mean
2487,SIXTYMILE,20m,DECIDUOUS SHRUBS,4.75,5.49999997,max
2488,SIXTYMILE,20m,DECIDUOUS SHRUBS,3,3.888888864,mean
2489,SIXTYMILE,20m,EVERGREEN SHRUBS,7.25,6.300000101,max
2490,SIXTYMILE,20m,EVERGREEN SHRUBS,3.861111111,3.243137252,mean
2491,SIXTYMILE,20m,GRAMINOIDS,8.75,5.799999833,max
2492,SIXTYMILE,20m,GRAMINOIDS,8.75,4.081249959,mean
2493,SIXTYMILE,20m,LICHENS,3,5.299999937,max
2494,SIXTYMILE,20m,LICHENS,3,2.660000027,mean
2495,SIXTYMILE,20m,TOTAL,5.9375,5.724999961,max
2496,SIXTYMILE,20m,TOTAL,4.652777778,3.468319025,mean
2497,SIXTYMILE,30m,DECIDUOUS SHRUBS,7,5.700000003,max
2498,SIXTYMILE,30m,DECIDUOUS SHRUBS,7,2.652484544,mean
2499,SIXTYMILE,30m,EVERGREEN SHRUBS,7,5.200000107,max
2500,SIXTYMILE,30m,EVERGREEN SHRUBS,4,2.494349546,mean
2501,SIXTYMILE,30m,GRAMINOIDS,0,4.399999976,max
2502,SIXTYMILE,30m,GRAMINOIDS,0,2.480952388,mean
2503,SIXTYMILE,30m,LICHENS,1.75,4.199999943,max
2504,SIXTYMILE,30m,LICHENS,1.75,2.199062851,mean
2505,SIXTYMILE,30m,TOTAL,3.9375,4.875000007,max
2506,SIXTYMILE,30m,TOTAL,3.1875,2.456712332,mean
2507,SIXTYMILE,40m,EVERGREEN SHRUBS,8.5,5.600000173,max
2508,SIXTYMILE,40m,EVERGREEN SHRUBS,3.5,2.358620708,mean
2509,SIXTYMILE,40m,LICHENS,2,7.599999756,max
2510,SIXTYMILE,40m,LICHENS,2,2.251666675,mean
2511,SIXTYMILE,40m,TOTAL,5.25,6.599999964,max
2512,SIXTYMILE,40m,TOTAL,2.75,2.305143691,mean
2513,SIXTYMILE,50m,DECIDUOUS SHRUBS,22.5,18.19999963,max
2514,SIXTYMILE,50m,DECIDUOUS SHRUBS,22.5,10.66898957,mean
2515,SIXTYMILE,50m,EVERGREEN SHRUBS,4.5,17.10000038,max
2516,SIXTYMILE,50m,EVERGREEN SHRUBS,2.583333333,7.004901979,mean
2517,SIXTYMILE,50m,TOTAL,13.5,17.65000001,max
2518,SIXTYMILE,50m,TOTAL,12.54166667,8.836945774,mean
2519,SIXTYMILE,60m,DECIDUOUS SHRUBS,4.25,3.500000015,max
2520,SIXTYMILE,60m,DECIDUOUS SHRUBS,4.25,0.979338851,mean
2521,SIXTYMILE,60m,EVERGREEN SHRUBS,6,5.099999905,max
2522,SIXTYMILE,60m,EVERGREEN SHRUBS,3.583333333,1.59910715,mean
2523,SIXTYMILE,60m,LICHENS,2.75,1.899999939,max
2524,SIXTYMILE,60m,LICHENS,2.75,0.488461546,mean
2525,SIXTYMILE,60m,TOTAL,4.333333333,3.499999953,max
2526,SIXTYMILE,60m,TOTAL,3.527777778,1.022302516,mean
2527,SIXTYMILE,70m,DECIDUOUS SHRUBS,26.75,9.300000221,max
2528,SIXTYMILE,70m,DECIDUOUS SHRUBS,17.75,2.919205304,mean
2529,SIXTYMILE,70m,EVERGREEN SHRUBS,1.25,6.80000037,max
2530,SIXTYMILE,70m,EVERGREEN SHRUBS,1.125,2.492727287,mean
2531,SIXTYMILE,70m,LICHENS,4.25,2.999999933,max
2532,SIXTYMILE,70m,LICHENS,4.25,0.74444444,mean
2533,SIXTYMILE,70m,TOTAL,10.75,6.366666841,max
2534,SIXTYMILE,70m,TOTAL,7.708333333,2.052125677,mean
2535,SIXTYMILE,80m,DECIDUOUS SHRUBS,40.25,40.70000052,max
2536,SIXTYMILE,80m,DECIDUOUS SHRUBS,27.91666667,21.01054056,mean
2537,SIXTYMILE,80m,TOTAL,20.125,41.40000045,max
2538,SIXTYMILE,80m,TOTAL,13.95833333,26.23304808,mean
2539,SIXTYMILE,90m,DECIDUOUS SHRUBS,15.25,13.50000054,max
2540,SIXTYMILE,90m,DECIDUOUS SHRUBS,10.375,7.603592827,mean
