"site_code","quadrat_num","PFT","summaryType","height_predicted","height_observed","cover_observed","cover_predicted"
"UPPERQUARRY","40m","TOTAL","mean",3.30990712,6.71999999994667,80.05,78.84
"UPPERQUARRY","50m","TOTAL","mean",4.74763616,6.5904761912,90.03,99.64
"UPPERQUARRY","60m","TOTAL","mean",8.957076575,8.55208333375,78.04,93.98
"UPPERQUARRY","70m","TOTAL","mean",3.19398004,5.072222222,84.03,98.62
"UPPERQUARRY","80m","TOTAL","mean",2.92865846,5.15,90.04,96.57
"UPPERQUARRY","90m","TOTAL","mean",4.4162672,6.03769841271429,97.03,99.88
"WHEATEAR","0m","TOTAL","mean",1.3129653,2.34761904772857,89.06,85.15
"WHEATEAR","10m","TOTAL","mean",1.58220492,3.3654761905,87,87.92
"WHEATEAR","20m","TOTAL","mean",1.18806526,4.1333333333,97.02,94.1
"WHEATEAR","30m","TOTAL","mean",1.31973006,2.98730158720476,92.04,89.1
"WHEATEAR","40m","TOTAL","mean",0.91975375,2.46180555570833,11.04,9.83
"WHEATEAR","50m","TOTAL","mean",1.585676175,1.333333333375,26.03,23.38
"WHEATEAR","60m","TOTAL","mean",0.999662,1.36111111111667,22.03,20.5
"WHEATEAR","70m","TOTAL","mean",2.218501125,3.66666666666667,72.01,96.43
"WHEATEAR","80m","TOTAL","mean",0.88529434,2.58730158724762,40.05,58
"WHEATEAR","90m","TOTAL","mean",0.46785715,1.75,7.01,3.59
"WICKERSHAM","0m","TOTAL","mean",5.75863406,10.775,82,81.48
"WICKERSHAM","10m","TOTAL","mean",5.2612522,18,95.03,25.37
"WICKERSHAM","20m","TOTAL","mean",3.757305975,17.375,87,64.04
"WICKERSHAM","30m","TOTAL","mean",3.230332175,11.0625,95.02,86.29
"WICKERSHAM","40m","TOTAL","mean",2.471743325,21.4375,90.01,90.56
"WICKERSHAM","50m","TOTAL","mean",1.44963616,14.9,100.01,62.77
"WICKERSHAM","60m","TOTAL","mean",4.65815945,22.0625,92,83.58
"WICKERSHAM","70m","TOTAL","mean",4.4123528,12.46875,60.01,36.34
"WICKERSHAM","80m","TOTAL","mean",3.055515175,21.1875,85.03,93.64
"WICKERSHAM","90m","TOTAL","mean",0.567874175,11.0625,100,55.72
"AMSUMMIT","0m","TOTAL","max",17.4999997,31.33333333,70.02,82.66
"AMSUMMIT","10m","TOTAL","max",31.099999,20,95.02,93.79
"AMSUMMIT","20m","TOTAL","max",32.4000001,55.66666667,90,95.36
"AMSUMMIT","30m","TOTAL","max",28.2000005,41,95.02,91
"AMSUMMIT","40m","TOTAL","max",18.5000002,69.66666667,95.02,96.67
"AMSUMMIT","50m","TOTAL","max",20.9000006,19.66666667,60.02,49.37
"AMSUMMIT","60m","TOTAL","max",32.4999988,22,85.01,91.98
"AMSUMMIT","70m","TOTAL","max",51.3999999,38.33333333,100.01,92.77
"AMSUMMIT","80m","TOTAL","max",50.3000021,37.33333333,40.01,78.61
"AMSUMMIT","90m","TOTAL","max",63.5999978,31.66666667,100,91.95
"AUFEIS","0m","TOTAL","max",13.0999997,28.33333333,90.01,79.25
"AUFEIS","10m","TOTAL","max",20.2999994,29.66666667,89,87.82
"AUFEIS","20m","TOTAL","max",9.3999997,24.66666667,76,53.12
"AUFEIS","30m","TOTAL","max",11.1000001,25,92,84.33
"AUFEIS","40m","TOTAL","max",15.0000006,27.66666667,96,90.39
"AUFEIS","50m","TOTAL","max",14.8000002,26.33333333,94.01,73.57
"AUFEIS","60m","TOTAL","max",14.1000003,31.66666667,90,84.78
"AUFEIS","70m","TOTAL","max",9.6000001,27,77,50.82
"AUFEIS","80m","TOTAL","max",14.9000004,20.33333333,65.01,83.68
"AUFEIS","90m","TOTAL","max",15.0999993,23,86,84.71
"BABBAGE","0m","TOTAL","max",15.0000006,19.66666667,94.07,97.12
"BABBAGE","10m","TOTAL","max",11.4,22.66666667,88.04,96.18
"BABBAGE","20m","TOTAL","max",16.0999998,23.66666667,75.02,92.87
"BABBAGE","30m","TOTAL","max",18.4,32.33333333,77.06,86.17
"BABBAGE","40m","TOTAL","max",16.7999998,22,82.05,89.19
"BABBAGE","50m","TOTAL","max",13.6000007,20,96.06,92.64
"BABBAGE","60m","TOTAL","max",21.3,25.66666667,100,99.5
"BABBAGE","70m","TOTAL","max",17.0000002,16.33333333,93.06,81.33
"BABBAGE","80m","TOTAL","max",15.5000001,31.5,75.1,60.93
"BABBAGE","90m","TOTAL","max",14.5999998,32,92.06,90.31
"BLOWRIVER","0m","TOTAL","max",26.1000007,34,82.01,97.39
"BLOWRIVER","10m","TOTAL","max",17.4999997,18.33333333,75,79.19
"BLOWRIVER","20m","TOTAL","max",17.2999993,23,92,92.93
"BLOWRIVER","30m","TOTAL","max",15.1999995,21,92,84.36
"BLOWRIVER","40m","TOTAL","max",48.300001,57.66666667,85,98.88
"BLOWRIVER","50m","TOTAL","max",105.5999994,111.3333333,100,99.97
"BLOWRIVER","60m","TOTAL","max",42.0689344,62.33333333,60,99.9
"BLOWRIVER","70m","TOTAL","max",56.4999998,80.33333333,72.01,99.53
"BLOWRIVER","80m","TOTAL","max",14.3999994,38,95.01,99.89
"BLOWRIVER","90m","TOTAL","max",54.2999983,58.66666667,75,98.83
"BROWNSCREEK","0m","TOTAL","max",8.1,12,39.02,63.09
"BROWNSCREEK","10m","TOTAL","max",4.5000002,12.75,56,76.77
"BROWNSCREEK","20m","TOTAL","max",5.5,13,46,26.31
"BROWNSCREEK","30m","TOTAL","max",7.5999998,14.25,52,71.04
"BROWNSCREEK","40m","TOTAL","max",6.4999998,8,47.02,74.5
"BROWNSCREEK","50m","TOTAL","max",20.7000002,29.66666667,98,91.73
"BROWNSCREEK","60m","TOTAL","max",4.8,10.5,29.03,56.43
"BROWNSCREEK","70m","TOTAL","max",11.8000001,15.75,87,89.41
"BROWNSCREEK","80m","TOTAL","max",5.0999999,11.5,51,72.24
"BROWNSCREEK","90m","TOTAL","max",16.7999998,18,66,69.12
"BUTLER","0m","TOTAL","max",3.7999999,9.666666667,55.05,75.51
"BUTLER","10m","TOTAL","max",9.4999999,19,59.09,75.67
"BUTLER","20m","TOTAL","max",6.1000001,9.666666667,86.08,81.68
"BUTLER","30m","TOTAL","max",13.4000003,12.33333333,77.11,56.38
"BUTLER","40m","TOTAL","max",13.6999995,10.66666667,76.04,84.42
"BUTLER","50m","TOTAL","max",5.9,8.666666667,46.12,51.95
"BUTLER","60m","TOTAL","max",2.9999999,9,38.04,18.78
"BUTLER","70m","TOTAL","max",1.7000001,12.66666667,27.02,10.07
"BUTLER","80m","TOTAL","max",12.8000006,9,90.07,73.92
"BUTLER","90m","TOTAL","max",18.2999998,8.333333333,84.06,76.99
"CALF","0m","TOTAL","max",16.3000003,16,95.02,98
"CALF","10m","TOTAL","max",24.6000007,18.33333333,90.02,96.73
"CALF","20m","TOTAL","max",7.5999998,14,70,90
"CALF","30m","TOTAL","max",7,15,96.01,96.7
"CALF","40m","TOTAL","max",14.3999994,20.33333333,82.01,87.43
"CALF","50m","TOTAL","max",8.2000002,12.75,92.02,98.88
"CALF","60m","TOTAL","max",27.2000015,20.75,88,86.93
"CALF","70m","TOTAL","max",24.6000007,19.66666667,92.01,92.39
"CALF","80m","TOTAL","max",25.6999999,29.66666667,86.01,95.02
"CALF","90m","TOTAL","max",9.8999999,18.33333333,86,97.53
"COALCREEK","0m","TOTAL","max",7.2446004,9.333333333,88.02,94.66
"COALCREEK","10m","TOTAL","max",7.8000002,8.333333333,96.02,97.44
"COALCREEK","20m","TOTAL","max",17.8000003,21.33333333,96.05,86.96
"COALCREEK","30m","TOTAL","max",11.2000003,12.33333333,100.03,83.55
"COALCREEK","40m","TOTAL","max",4.5000002,4.666666667,71.06,66.43
"COALCREEK","50m","TOTAL","max",8.3999999,8,93.04,88.09
"COALCREEK","60m","TOTAL","max",4.1999999,13,27.07,20.25
"COALCREEK","70m","TOTAL","max",4.5000002,7,83.02,72.3
"COALCREEK","80m","TOTAL","max",4.4,5.333333333,104.04,41.49
"COALCREEK","90m","TOTAL","max",3.0999999,8.333333333,44.06,45.86
"DEW","0m","TOTAL","max",4.3000001,7,46.05,41.38
"DEW","10m","TOTAL","max",10.8159781,15.33333333,96.03,95.85
"DEW","20m","TOTAL","max",6.8000004,13,96.04,93.41
"DEW","30m","TOTAL","max",4.1000001,7,38.04,51.89
"DEW","40m","TOTAL","max",7.8000002,18.66666667,92.03,99.8
"DEW","50m","TOTAL","max",4.8999999,19.33333333,94.03,89.35
"DEW","60m","TOTAL","max",5.0999999,5,45.05,44.55
"DEW","70m","TOTAL","max",5.7,9.666666667,36.06,27.87
"DEW","80m","TOTAL","max",5.2000001,10.66666667,91.02,79.9
"DEW","90m","TOTAL","max",5.2000001,2.333333333,31.06,60.48
"EXCELSIOR","0m","TOTAL","max",3.5999998,16,91.03,74.54
"EXCELSIOR","10m","TOTAL","max",7.5999998,21,85.04,80.39
"EXCELSIOR","20m","TOTAL","max",18.7000006,18,95.04,86.62
"EXCELSIOR","30m","TOTAL","max",12.9999995,9.666666667,97.06,91.68
"EXCELSIOR","40m","TOTAL","max",1.6000001,13,6.05,2.34
"EXCELSIOR","50m","TOTAL","max",4.1000001,5,67.02,80.34
"EXCELSIOR","60m","TOTAL","max",10.3,11.33333333,91.05,95.59
"EXCELSIOR","70m","TOTAL","max",31.2999994,24.66666667,96.06,84.65
"EXCELSIOR","80m","TOTAL","max",26.1999995,21.33333333,94.04,93.42
"EXCELSIOR","90m","TOTAL","max",22.1000001,16,96.05,99.69
"FIRTH","0m","TOTAL","max",9.4999999,26.5,77.04,98.87
"FIRTH","10m","TOTAL","max",8.6999997,19.66666667,47.04,46.8
"FIRTH","20m","TOTAL","max",23.6000001,23.66666667,70.03,78.59
"FIRTH","30m","TOTAL","max",54.6000004,77,100.02,98.9
"FIRTH","40m","TOTAL","max",6.3000001,20.33333333,94.01,67.63
"FIRTH","50m","TOTAL","max",20.6,21.33333333,103.03,99.04
"FIRTH","60m","TOTAL","max",21.4000002,22.33333333,37.01,60.46
"FIRTH","70m","TOTAL","max",8.1,7.666666667,30.01,20.69
"FIRTH","80m","TOTAL","max",22.1000001,21.66666667,67.05,71.63
"FIRTH","90m","TOTAL","max",8.2000002,7,34.02,70.08
"FRYINGPAN","0m","TOTAL","max",14.2000005,22.66666667,55,76.63
"FRYINGPAN","10m","TOTAL","max",22.3000005,30.75,70,92.71
"FRYINGPAN","20m","TOTAL","max",15.0000006,17,90.02,98.33
"FRYINGPAN","30m","TOTAL","max",12.7000004,14.25,70,82.34
"FRYINGPAN","40m","TOTAL","max",16.5000007,20,60.03,83.27
"FRYINGPAN","50m","TOTAL","max",11.2000003,17,65.01,76.1
"FRYINGPAN","60m","TOTAL","max",11.5999997,20.33333333,70.01,69.08
"FRYINGPAN","70m","TOTAL","max",15.0999993,19.75,47,62.4
"FRYINGPAN","80m","TOTAL","max",18.8999996,32,52.01,83.82
"FRYINGPAN","90m","TOTAL","max",29.8999995,30.5,65.01,92.98
"GRANITE","0m","TOTAL","max",11.6999999,66.33333333,75,74.7
"GRANITE","10m","TOTAL","max",27.5999993,20,98,97.12
"GRANITE","20m","TOTAL","max",7.5000003,22.5,50.04,66.29
"GRANITE","30m","TOTAL","max",70.2000022,34.66666667,96,92.04
"GRANITE","40m","TOTAL","max",17.8000003,19,55.02,69.77
"GRANITE","50m","TOTAL","max",7.5000003,9.333333333,84.01,93.32
"GRANITE","60m","TOTAL","max",13.4000003,26,65.02,69.17
"GRANITE","70m","TOTAL","max",27.3000002,13,100.02,94.35
"GRANITE","80m","TOTAL","max",37.7999991,30.66666667,65,86.61
"GRANITE","90m","TOTAL","max",24.8999998,7,61,60.58
"GULCH","0m","TOTAL","max",9.8999999,36,100,98.82
"GULCH","10m","TOTAL","max",18.9999998,13,100.02,98.51
"GULCH","20m","TOTAL","max",11.9999997,14,65,84.83
"GULCH","30m","TOTAL","max",17.4999997,9,93,71.49
"GULCH","40m","TOTAL","max",56.5999985,77,100.01,98.96
"GULCH","50m","TOTAL","max",25.4999995,12,96.01,96.57
"GULCH","60m","TOTAL","max",16.0999998,32.33333333,90.03,78.92
"GULCH","70m","TOTAL","max",54.9000025,49.2,100,99.86
"GULCH","80m","TOTAL","max",9.4999999,13.5,80.02,90.4
"GULCH","90m","TOTAL","max",14.3000007,18.66666667,95.01,99.88
"KINGSOLOMON","0m","TOTAL","max",17.4999997,12.66666667,100.02,97.1
"KINGSOLOMON","10m","TOTAL","max",24.6999994,25.33333333,99.02,83.49
"KINGSOLOMON","20m","TOTAL","max",24.4000003,32.66666667,96.07,67.97
"KINGSOLOMON","30m","TOTAL","max",24.0999997,27.33333333,100.03,61.51
"KINGSOLOMON","40m","TOTAL","max",8.2000002,13,100.02,94.75
"KINGSOLOMON","50m","TOTAL","max",9.3999997,8,100.02,96.33
"KINGSOLOMON","60m","TOTAL","max",11.4,18.33333333,100.01,95.77
"KINGSOLOMON","70m","TOTAL","max",11.833933,18.33333333,100.03,95.5
"KINGSOLOMON","80m","TOTAL","max",23.7000003,23,99.05,86.6
"KINGSOLOMON","90m","TOTAL","max",15.6000003,32,99.03,74.18
"LOWERQUARRY","0m","TOTAL","max",7.5999998,17,90.08,90.3
"LOWERQUARRY","10m","TOTAL","max",8.3999999,23.66666667,99.03,88.89
"LOWERQUARRY","20m","TOTAL","max",11.6999999,19.33333333,89.09,93.54
"LOWERQUARRY","30m","TOTAL","max",6.1000001,19,55.06,58.3
"LOWERQUARRY","40m","TOTAL","max",11.5999997,19.33333333,90.04,92.92
"LOWERQUARRY","50m","TOTAL","max",8.3999999,19.66666667,97.02,82.5
"LOWERQUARRY","60m","TOTAL","max",10.8999997,12.33333333,71.05,81.95
"LOWERQUARRY","70m","TOTAL","max",34.4999999,26.66666667,75.04,81.67
"LOWERQUARRY","80m","TOTAL","max",7.4000001,18.66666667,75.01,60.41
"LOWERQUARRY","90m","TOTAL","max",11.2000003,23.33333333,92.07,81.67
"MATSONCREEK","0m","TOTAL","max",3.3,23.66666667,55,35.52
"MATSONCREEK","10m","TOTAL","max",12.5,17.75,50,61.2
"MATSONCREEK","20m","TOTAL","max",7.4000001,13,62,70.97
"MATSONCREEK","30m","TOTAL","max",11.6999999,13.75,49,45.31
"MATSONCREEK","40m","TOTAL","max",7.1000002,19.25,49,37.73
"MATSONCREEK","50m","TOTAL","max",19.1,24,65,94.45
"MATSONCREEK","60m","TOTAL","max",3.3,7.75,40,50.47
"MATSONCREEK","70m","TOTAL","max",6.4000003,11.66666667,49,66.56
"MATSONCREEK","80m","TOTAL","max",11.2999998,17.75,65,83.91
"MATSONCREEK","90m","TOTAL","max",11.6999999,16,43,48.24
"MOLLYCREEK","0m","TOTAL","max",14.0000001,20,85.02,85.91
"MOLLYCREEK","10m","TOTAL","max",40.9999996,61,100.03,96.73
"MOLLYCREEK","20m","TOTAL","max",45.1999992,45.66666667,90,98.55
"MOLLYCREEK","30m","TOTAL","max",16.2,11.33333333,50.03,90.16
"MOLLYCREEK","40m","TOTAL","max",18.5000002,33,60.02,94.49
"MOLLYCREEK","50m","TOTAL","max",15.6000003,32,75,86.22
"MOLLYCREEK","60m","TOTAL","max",61.1999989,45.66666667,75.02,96.42
"MOLLYCREEK","70m","TOTAL","max",48.6999989,25.16666667,80.01,97.41
"MOLLYCREEK","80m","TOTAL","max",43.0999994,40,50.01,90.56
"MOLLYCREEK","90m","TOTAL","max",43.5000002,42.66666667,75.01,91.09
"MOSQUITOCREEK","0m","TOTAL","max",9.2,14.66666667,90.02,96.26
"MOSQUITOCREEK","10m","TOTAL","max",6.1000001,7,90.04,87.1
"MOSQUITOCREEK","20m","TOTAL","max",7.9999998,12.16666667,85.03,86.35
"MOSQUITOCREEK","30m","TOTAL","max",19.7999999,36.33333333,80,78.12
"MOSQUITOCREEK","40m","TOTAL","max",7.1000002,26,100.02,89.45
"MOSQUITOCREEK","50m","TOTAL","max",32.100001,10.25,100.01,87.52
"MOSQUITOCREEK","60m","TOTAL","max",68.0000007,38,50.01,52.14
"MOSQUITOCREEK","70m","TOTAL","max",22.6999998,24.66666667,60.01,90.65
"MOSQUITOCREEK","80m","TOTAL","max",9.0000004,20.33333333,75.01,90.47
"MOSQUITOCREEK","90m","TOTAL","max",12.3000003,15.33333333,100.03,97.08
"OBRIAN","0m","TOTAL","max",9.0999998,10.75,86.05,39.41
"OBRIAN","10m","TOTAL","max",6.1000001,9,90.01,67.31
"OBRIAN","20m","TOTAL","max",3.4000002,3.333333333,35.06,25.52
"OBRIAN","30m","TOTAL","max",5.9,4,73.02,72.73
"OBRIAN","40m","TOTAL","max",9.7999997,10,98.04,92.45
"OBRIAN","50m","TOTAL","max",8.5000001,14.5,37.02,42.59
"OBRIAN","60m","TOTAL","max",7.8000002,6,84.05,84.11
"OBRIAN","70m","TOTAL","max",17.7000001,13.75,92.02,90.66
"OBRIAN","80m","TOTAL","max",9.8999999,13.25,100.03,94.22
"OBRIAN","90m","TOTAL","max",8.2000002,14.25,84,76.92
"OGILVIE","10m","TOTAL","max",12.5,16.66666667,100.01,90.24
"OGILVIE","20m","TOTAL","max",30.1999986,24,95.08,95.92
"OGILVIE","30m","TOTAL","max",21.6999993,23,94.02,99.19
"OGILVIE","40m","TOTAL","max",28.0999988,25.66666667,74.05,85.75
"OGILVIE","50m","TOTAL","max",19.4999993,21,96.01,96.36
"OGILVIE","60m","TOTAL","max",17.3999995,11,86.02,87.2
"OGILVIE","70m","TOTAL","max",11.5000002,24,96.01,97.42
"OGILVIE","80m","TOTAL","max",22.2000003,23,61.04,92.62
"OGILVIE","90m","TOTAL","max",19.2000002,14,77,92.87
"PAGE","0m","TOTAL","max",6.1000001,13,58.06,85.81
"PAGE","10m","TOTAL","max",10.8000003,15,80.02,82.15
"PAGE","20m","TOTAL","max",14.4999996,13.66666667,66.07,91.05
"PAGE","30m","TOTAL","max",10.8000003,13,78.03,80.91
"PAGE","40m","TOTAL","max",12.3000003,21,86,94.24
"PAGE","50m","TOTAL","max",27.3000002,12.66666667,61.02,68.31
"PAGE","60m","TOTAL","max",6.3000001,20.33333333,55.04,76.38
"PAGE","70m","TOTAL","max",30.5000007,19.66666667,84.03,86.2
"PAGE","80m","TOTAL","max",21.3,18,78,86.07
"PAGE","90m","TOTAL","max",14.4999996,15,85,84.45
"PEDRO","0m","TOTAL","max",61.500001,22.5,55,70.47
"PEDRO","10m","TOTAL","max",30.8999985,35,97.02,90.56
"PEDRO","20m","TOTAL","max",58.3000004,37.66666667,98.01,99.99
"PEDRO","30m","TOTAL","max",110.6999993,89.33333333,98,98.13
"PEDRO","40m","TOTAL","max",34.7000003,54.33333333,100,97.28
"PEDRO","50m","TOTAL","max",82.3000014,86.66666667,72.01,91.21
"PEDRO","60m","TOTAL","max",87.4000013,53,66,78.47
"PEDRO","70m","TOTAL","max",161.1999989,107.3333333,100.01,99.2
"PEDRO","80m","TOTAL","max",51.3000011,42,96,95.79
"PEDRO","90m","TOTAL","max",60.799998,78.33333333,56,86.2
"PINNELL","0m","TOTAL","max",8.9000002,6.666666667,99.01,87.69
"PINNELL","10m","TOTAL","max",4.8,13.25,84.03,85.63
"PINNELL","20m","TOTAL","max",12.5,11.66666667,82.02,85.11
"PINNELL","30m","TOTAL","max",11.8000001,6.75,74.02,57.54
"PINNELL","40m","TOTAL","max",20.8000004,8,72,47.66
"PINNELL","50m","TOTAL","max",8.5000001,9.25,43,47.3
"PINNELL","60m","TOTAL","max",5.7,9.666666667,70,78.66
"PINNELL","70m","TOTAL","max",10.5999999,10.25,92,83.95
"PINNELL","80m","TOTAL","max",9.2,22,40,55.52
"PINNELL","90m","TOTAL","max",12.6000002,5,77.03,92.54
"PORCUPINECREEK","0m","TOTAL","max",9.7000003,11,94,96.23
"PORCUPINECREEK","10m","TOTAL","max",6.8999998,8.5,99.01,92.81
"PORCUPINECREEK","20m","TOTAL","max",15.0000006,20,97,96.9
"PORCUPINECREEK","30m","TOTAL","max",21.6999993,16.33333333,91.03,95.29
"PORCUPINECREEK","40m","TOTAL","max",21.1999997,13.33333333,95,82.71
"PORCUPINECREEK","50m","TOTAL","max",12.8000006,14.6,90.04,73.35
"PORCUPINECREEK","60m","TOTAL","max",11.1000001,19,94,71.5
"PORCUPINECREEK","70m","TOTAL","max",13.8999999,12.5,76,96.24
"PORCUPINECREEK","80m","TOTAL","max",11.2999998,13.5,79,73.15
"PORCUPINECREEK","90m","TOTAL","max",10.7000001,10.66666667,86,94.9
"PRINDLE","0m","TOTAL","max",9.0999998,19.5,57.01,78.57
"PRINDLE","10m","TOTAL","max",3.7,13,88,68.95
"PRINDLE","20m","TOTAL","max",9.4999999,18,84,70.4
"PRINDLE","30m","TOTAL","max",5.7,27,88,80.36
"PRINDLE","40m","TOTAL","max",5.2999999,13.75,79,82.22
"PRINDLE","50m","TOTAL","max",7.1999997,22,69,91.29
"PRINDLE","60m","TOTAL","max",6.8000004,9.75,68,87.76
"PRINDLE","70m","TOTAL","max",11.1000001,23,57,73.99
"PRINDLE","80m","TOTAL","max",12.2000001,18,87,93.9
"PRINDLE","90m","TOTAL","max",8.8,20.25,80,99.35
"QUARTZ02","0m","TOTAL","max",4.4,4.75,98.03,81.22
"QUARTZ02","10m","TOTAL","max",5.5,15,88,78.88
"QUARTZ02","20m","TOTAL","max",13.5000005,13,98.03,99.58
"QUARTZ02","30m","TOTAL","max",8.6999997,23,93,76.12
"QUARTZ02","40m","TOTAL","max",7.9000004,8.5,86.03,94.79
"QUARTZ02","50m","TOTAL","max",5.0000001,12.5,89.01,70.61
"QUARTZ02","60m","TOTAL","max",7.2999999,18,80.01,96.58
"QUARTZ02","70m","TOTAL","max",8.2000002,20.75,93,80.24
"QUARTZ02","80m","TOTAL","max",7,18.25,98.02,97.56
"QUARTZ02","90m","TOTAL","max",4.8999999,8,43.01,58.83
"SCHAR","0m","TOTAL","max",3.9871555,4.5,52,64.78
"SCHAR","10m","TOTAL","max",15.0999993,18.66666667,100,93.22
"SCHAR","20m","TOTAL","max",19.4000006,18.25,97.03,65.97
"SCHAR","30m","TOTAL","max",32.6000005,32.33333333,100.01,98.78
"SCHAR","40m","TOTAL","max",27.3000002,22.5,75,91.41
"SCHAR","50m","TOTAL","max",23.9999995,44.66666667,99.01,92.59
"SCHAR","60m","TOTAL","max",6.7000002,9.333333333,65,78.36
"SCHAR","70m","TOTAL","max",12.0999999,22.33333333,50.03,71.44
"SCHAR","80m","TOTAL","max",13.0999997,15.66666667,62.02,86.15
"SCHAR","90m","TOTAL","max",6.4000003,11,60.02,66.63
"SEELA","0m","TOTAL","max",7.8000002,10,30.01,31.15
"SEELA","10m","TOTAL","max",6.6,15,45.02,51.07
"SEELA","20m","TOTAL","max",7.9000004,8.333333333,28.01,31.62
"SEELA","30m","TOTAL","max",6.1000001,8.666666667,41.03,84.57
"SEELA","40m","TOTAL","max",11.2000003,10.33333333,96.02,82.86
"SEELA","50m","TOTAL","max",10.3,13,76.02,55.57
"SEELA","60m","TOTAL","max",6.8999998,13,73.03,95.1
"SEELA","70m","TOTAL","max",8.5000001,12,69.06,78.73
"SEELA","80m","TOTAL","max",8.6000003,9.666666667,56.03,51.54
"SEELA","90m","TOTAL","max",5.2000001,6.666666667,44.05,75.56
"SHEEPCREEK","0m","TOTAL","max",5.7999998,9.333333333,83,85.63
"SHEEPCREEK","10m","TOTAL","max",43.599999,8.666666667,59,82.31
"SHEEPCREEK","20m","TOTAL","max",14.3999994,14.66666667,92.01,90.98
"SHEEPCREEK","30m","TOTAL","max",48.6999989,17,73.01,60.26
"SHEEPCREEK","40m","TOTAL","max",70.0999975,95,96,96.42
"SHEEPCREEK","50m","TOTAL","max",18.0999994,7.666666667,65,84.64
"SHEEPCREEK","60m","TOTAL","max",8.5000001,17.66666667,91,93.5
"SHEEPCREEK","70m","TOTAL","max",7.7,17.66666667,56,73.1
"SHEEPCREEK","80m","TOTAL","max",7.1999997,12.66666667,88.01,62.67
"SHEEPCREEK","90m","TOTAL","max",8.2999997,21.66666667,35.04,54.61
"SIXTYMILE","0m","TOTAL","max",12.6000002,14.5,73,81.94
"SIXTYMILE","10m","TOTAL","max",20.2000007,25,80,73.24
"SIXTYMILE","20m","TOTAL","max",6.3000001,8.75,65,79.4
"SIXTYMILE","30m","TOTAL","max",5.7,7,65,90.97
"SIXTYMILE","40m","TOTAL","max",7.5999998,15,64,57.17
"SIXTYMILE","50m","TOTAL","max",18.1999996,22.5,94,88.86
"SIXTYMILE","60m","TOTAL","max",5.0999999,6,67,67.91
"SIXTYMILE","70m","TOTAL","max",9.3000002,26.75,76,51.9
"SIXTYMILE","80m","TOTAL","max",40.7000005,40.25,93,86.6
"SIXTYMILE","90m","TOTAL","max",13.5000005,15.25,80,76.53
"SOUTHSTONEBOY","0m","TOTAL","max",16.5000007,16.25,71,81.83
"SOUTHSTONEBOY","10m","TOTAL","max",20.4999998,21.75,70.03,77.01
"SOUTHSTONEBOY","20m","TOTAL","max",17.9000005,13.33333333,58,64.79
"SOUTHSTONEBOY","30m","TOTAL","max",8.5000001,9,79.03,95.24
"SOUTHSTONEBOY","40m","TOTAL","max",10.0000001,9.333333333,93,83.85
"SOUTHSTONEBOY","50m","TOTAL","max",0,1.666666667,8,0.1
"SOUTHSTONEBOY","60m","TOTAL","max",12.5,8.666666667,94.01,98.11
"SOUTHSTONEBOY","70m","TOTAL","max",12.8999993,14.66666667,91.03,89.4
"SOUTHSTONEBOY","80m","TOTAL","max",12.9999995,3,72,74.36
"SOUTHSTONEBOY","90m","TOTAL","max",14.9000004,18.25,85.04,79.77
"SPRINGRIVER","0m","TOTAL","max",11.1000001,0,76.03,92.38
"SPRINGRIVER","10m","TOTAL","max",6.7000002,21,95.01,95.2
"SPRINGRIVER","20m","TOTAL","max",21.5000004,16.33333333,88.02,97.38
"SPRINGRIVER","30m","TOTAL","max",5.9,8.666666667,53.01,47.56
"SPRINGRIVER","40m","TOTAL","max",5.4000001,5.666666667,67.02,81.5
"SPRINGRIVER","50m","TOTAL","max",12.3999998,11,80.03,93.66
"SPRINGRIVER","60m","TOTAL","max",11.5000002,6.333333333,39.03,44.3
"SPRINGRIVER","70m","TOTAL","max",4.6999998,10.33333333,86,78.57
"SPRINGRIVER","80m","TOTAL","max",29.6999991,31,65.01,90.61
"SPRINGRIVER","90m","TOTAL","max",7.1000002,5.666666667,94.01,93.89
"STONE01","0m","TOTAL","max",11.5000002,8.2,90,90.61
"STONE01","10m","TOTAL","max",8.2999997,10.25,91,88.42
"STONE01","20m","TOTAL","max",5.9999999,7,84.03,92.65
"STONE01","30m","TOTAL","max",7.5999998,14.5,75.01,84.03
"STONE01","40m","TOTAL","max",8.2999997,8,84.01,88.22
"STONE01","50m","TOTAL","max",9.0999998,9.75,77,71.11
"STONE01","60m","TOTAL","max",10.1000004,6.8,92.01,85.73
"STONE01","70m","TOTAL","max",10.1000004,9.25,68,84.53
"STONE01","80m","TOTAL","max",6.8000004,7.2,84.04,81.05
"STONE01","90m","TOTAL","max",7.1999997,18,71,70.82
"STONE02","0m","TOTAL","max",9.6000001,9.6,66.01,80.03
"STONE02","10m","TOTAL","max",12.6000002,19.66666667,70.02,74.7
"STONE02","20m","TOTAL","max",14.5999998,7.6,55,84.76
"STONE02","30m","TOTAL","max",29.1999996,22.5,75.01,76.27
"STONE02","40m","TOTAL","max",22.5999996,14.2,54.02,65.82
"STONE02","50m","TOTAL","max",10.5999999,15.66666667,50.01,51.18
