site_code,quadrat_num,PFT,summaryType,height
TOPOFTHEWORLD,50m,TREES,max,0.938000023
TOPOFTHEWORLD,50m,TREES,mean,0.907000005
TOPOFTHEWORLD,60m,DECIDUOUS SHRUBS,max,0.577000022
TOPOFTHEWORLD,60m,DECIDUOUS SHRUBS,mean,0.327603703
TOPOFTHEWORLD,60m,EVERGREEN SHRUBS,max,0.481999993
TOPOFTHEWORLD,60m,EVERGREEN SHRUBS,mean,0.241603306
TOPOFTHEWORLD,60m,LICHENS,max,0.054000001
TOPOFTHEWORLD,60m,LICHENS,mean,0.054000001
TOPOFTHEWORLD,60m,NON VEGETATED,max,0.54400003
TOPOFTHEWORLD,60m,NON VEGETATED,mean,0.192314815
TOPOFTHEWORLD,70m,DECIDUOUS SHRUBS,max,0.338999987
TOPOFTHEWORLD,70m,DECIDUOUS SHRUBS,mean,0.168175338
TOPOFTHEWORLD,70m,EVERGREEN SHRUBS,max,0.338999987
TOPOFTHEWORLD,70m,EVERGREEN SHRUBS,mean,0.198256579
TOPOFTHEWORLD,70m,NON VEGETATED,max,0.213
TOPOFTHEWORLD,70m,NON VEGETATED,mean,0.104307693
TOPOFTHEWORLD,80m,DECIDUOUS SHRUBS,max,0.998000026
TOPOFTHEWORLD,80m,DECIDUOUS SHRUBS,mean,0.484302419
TOPOFTHEWORLD,80m,EVERGREEN SHRUBS,max,0.795000017
TOPOFTHEWORLD,80m,EVERGREEN SHRUBS,mean,0.371728573
TOPOFTHEWORLD,80m,GRAMINOIDS,max,0.261999995
TOPOFTHEWORLD,80m,GRAMINOIDS,mean,0.261999995
TOPOFTHEWORLD,80m,LICHENS,max,0.535000026
TOPOFTHEWORLD,80m,LICHENS,mean,0.191657143
TOPOFTHEWORLD,80m,NON VEGETATED,max,0.537
TOPOFTHEWORLD,80m,NON VEGETATED,mean,0.236454543
TOPOFTHEWORLD,90m,DECIDUOUS SHRUBS,max,0.68900001
TOPOFTHEWORLD,90m,DECIDUOUS SHRUBS,mean,0.227445947
TOPOFTHEWORLD,90m,EVERGREEN SHRUBS,max,0.370999992
TOPOFTHEWORLD,90m,EVERGREEN SHRUBS,mean,0.202500002
TOPOFTHEWORLD,90m,GRAMINOIDS,max,0.221000001
TOPOFTHEWORLD,90m,GRAMINOIDS,mean,0.0505625
TOPOFTHEWORLD,90m,LICHENS,max,0.337000012
TOPOFTHEWORLD,90m,LICHENS,mean,0.084507143
TOPOFTHEWORLD,90m,NON VEGETATED,max,0.335999995
TOPOFTHEWORLD,90m,NON VEGETATED,mean,0.055989011
TOWYK,0m,BRYOPHYTES,max,0.052999999
TOWYK,0m,BRYOPHYTES,mean,0.052999999
TOWYK,0m,DECIDUOUS SHRUBS,max,0.078000002
TOWYK,0m,DECIDUOUS SHRUBS,mean,0.04361039
TOWYK,0m,EVERGREEN SHRUBS,max,0.061000001
TOWYK,0m,EVERGREEN SHRUBS,mean,0.026518018
TOWYK,0m,LICHENS,max,0.012
TOWYK,0m,LICHENS,mean,0.007333333
TOWYK,0m,NON VEGETATED,max,0.064000003
TOWYK,0m,NON VEGETATED,mean,0.019431035
TOWYK,10m,DECIDUOUS SHRUBS,max,0.041999999
TOWYK,10m,DECIDUOUS SHRUBS,mean,0.019
TOWYK,10m,EVERGREEN SHRUBS,max,0.046
TOWYK,10m,EVERGREEN SHRUBS,mean,0.01522561
TOWYK,10m,LICHENS,max,0.039000001
TOWYK,10m,LICHENS,mean,0.0265
TOWYK,10m,NON VEGETATED,max,0.039999999
TOWYK,10m,NON VEGETATED,mean,0.005391304
TOWYK,20m,DECIDUOUS SHRUBS,max,0.050000001
TOWYK,20m,DECIDUOUS SHRUBS,mean,0.014706827
TOWYK,20m,EVERGREEN SHRUBS,max,0.039000001
TOWYK,20m,EVERGREEN SHRUBS,mean,0.015430233
TOWYK,20m,NON VEGETATED,max,0.035
TOWYK,20m,NON VEGETATED,mean,0.006663462
TOWYK,30m,DECIDUOUS SHRUBS,max,0.041000001
TOWYK,30m,DECIDUOUS SHRUBS,mean,0.012525424
TOWYK,30m,EVERGREEN SHRUBS,max,0.056000002
TOWYK,30m,EVERGREEN SHRUBS,mean,0.009647773
TOWYK,30m,LICHENS,max,0.056000002
TOWYK,30m,LICHENS,mean,0.029333334
TOWYK,30m,NON VEGETATED,max,0.056000002
TOWYK,30m,NON VEGETATED,mean,0.00440458
TOWYK,40m,BRYOPHYTES,max,0
TOWYK,40m,BRYOPHYTES,mean,0
TOWYK,40m,DECIDUOUS SHRUBS,max,0.075000003
TOWYK,40m,DECIDUOUS SHRUBS,mean,0.037040146
TOWYK,40m,EVERGREEN SHRUBS,max,0.048999999
TOWYK,40m,EVERGREEN SHRUBS,mean,0.023664286
TOWYK,40m,LICHENS,max,0.035
TOWYK,40m,LICHENS,mean,0.035
TOWYK,40m,NON VEGETATED,max,0.048999999
TOWYK,40m,NON VEGETATED,mean,0.018190476
TOWYK,50m,DECIDUOUS SHRUBS,max,0.037
TOWYK,50m,DECIDUOUS SHRUBS,mean,0.012527778
TOWYK,50m,EVERGREEN SHRUBS,max,0.046
TOWYK,50m,EVERGREEN SHRUBS,mean,0.017422222
TOWYK,50m,LICHENS,max,0.008
TOWYK,50m,LICHENS,mean,0.006666667
TOWYK,50m,NON VEGETATED,max,0.046
TOWYK,50m,NON VEGETATED,mean,0.006459302
TOWYK,60m,DECIDUOUS SHRUBS,max,0.07
TOWYK,60m,DECIDUOUS SHRUBS,mean,0.014574484
TOWYK,60m,EVERGREEN SHRUBS,max,0.028000001
TOWYK,60m,EVERGREEN SHRUBS,mean,0.010139676
TOWYK,60m,NON VEGETATED,max,0.027000001
TOWYK,60m,NON VEGETATED,mean,0.003225225
TOWYK,70m,BRYOPHYTES,max,0.037999999
TOWYK,70m,BRYOPHYTES,mean,0.024749999
TOWYK,70m,DECIDUOUS SHRUBS,max,0.046999998
TOWYK,70m,DECIDUOUS SHRUBS,mean,0.019048193
TOWYK,70m,EVERGREEN SHRUBS,max,0.054000001
TOWYK,70m,EVERGREEN SHRUBS,mean,0.017417911
TOWYK,70m,LICHENS,max,0.035
TOWYK,70m,LICHENS,mean,0.017
TOWYK,70m,NON VEGETATED,max,0.041999999
TOWYK,70m,NON VEGETATED,mean,0.006828947
TOWYK,80m,DECIDUOUS SHRUBS,max,0.044
TOWYK,80m,DECIDUOUS SHRUBS,mean,0.031590909
TOWYK,80m,EVERGREEN SHRUBS,max,0.057999998
TOWYK,80m,EVERGREEN SHRUBS,mean,0.0181
TOWYK,80m,NON VEGETATED,max,0.052999999
TOWYK,80m,NON VEGETATED,mean,0.004501458
TOWYK,90m,DECIDUOUS SHRUBS,max,0.027000001
TOWYK,90m,DECIDUOUS SHRUBS,mean,0.011
TOWYK,90m,EVERGREEN SHRUBS,max,0.023
TOWYK,90m,EVERGREEN SHRUBS,mean,0.009012987
TOWYK,90m,LICHENS,max,0.013
TOWYK,90m,LICHENS,mean,0.013
TOWYK,90m,NON VEGETATED,max,0.023
TOWYK,90m,NON VEGETATED,mean,0.003084058
TWELVEMILE,0m,BRYOPHYTES,max,0.026000001
TWELVEMILE,0m,BRYOPHYTES,mean,0.020666667
TWELVEMILE,0m,DECIDUOUS SHRUBS,max,0.024
TWELVEMILE,0m,DECIDUOUS SHRUBS,mean,0.015
TWELVEMILE,0m,LICHENS,max,0.048
TWELVEMILE,0m,LICHENS,mean,0.012251712
TWELVEMILE,0m,NON VEGETATED,max,0.030999999
TWELVEMILE,0m,NON VEGETATED,mean,0.006081633
TWELVEMILE,10m,BRYOPHYTES,max,0.041999999
TWELVEMILE,10m,BRYOPHYTES,mean,0.022166667
TWELVEMILE,10m,DECIDUOUS SHRUBS,max,0.172000006
TWELVEMILE,10m,DECIDUOUS SHRUBS,mean,0.093863636
TWELVEMILE,10m,EVERGREEN SHRUBS,max,0.079000004
TWELVEMILE,10m,EVERGREEN SHRUBS,mean,0.046233334
TWELVEMILE,10m,GRAMINOIDS,max,0.116999999
TWELVEMILE,10m,GRAMINOIDS,mean,0.036597222
TWELVEMILE,10m,LICHENS,max,0.059
TWELVEMILE,10m,LICHENS,mean,0.024815857
TWELVEMILE,10m,NON VEGETATED,max,0.074000001
TWELVEMILE,10m,NON VEGETATED,mean,0.021327586
TWELVEMILE,10m,TREES,max,0.043000001
TWELVEMILE,10m,TREES,mean,0.036333334
TWELVEMILE,20m,BRYOPHYTES,max,0.061000001
TWELVEMILE,20m,BRYOPHYTES,mean,0.015261905
TWELVEMILE,20m,DECIDUOUS SHRUBS,max,0.196999997
TWELVEMILE,20m,DECIDUOUS SHRUBS,mean,0.077636364
TWELVEMILE,20m,EVERGREEN SHRUBS,max,0.056000002
TWELVEMILE,20m,EVERGREEN SHRUBS,mean,0.028500001
TWELVEMILE,20m,GRAMINOIDS,max,0.188999996
TWELVEMILE,20m,GRAMINOIDS,mean,0.076299999
TWELVEMILE,20m,LICHENS,max,0.188999996
TWELVEMILE,20m,LICHENS,mean,0.037968023
TWELVEMILE,20m,NON VEGETATED,max,0.115999997
TWELVEMILE,20m,NON VEGETATED,mean,0.022793428
TWELVEMILE,20m,TREES,max,0.206
TWELVEMILE,20m,TREES,mean,0.0763125
TWELVEMILE,30m,BRYOPHYTES,max,0.075000003
TWELVEMILE,30m,BRYOPHYTES,mean,0.075000003
TWELVEMILE,30m,DECIDUOUS SHRUBS,max,0.356000006
TWELVEMILE,30m,DECIDUOUS SHRUBS,mean,0.176908642
TWELVEMILE,30m,EVERGREEN SHRUBS,max,0.041999999
TWELVEMILE,30m,EVERGREEN SHRUBS,mean,0.021
TWELVEMILE,30m,GRAMINOIDS,max,0.074000001
TWELVEMILE,30m,GRAMINOIDS,mean,0.069333334
TWELVEMILE,30m,LICHENS,max,0.206
TWELVEMILE,30m,LICHENS,mean,0.059461539
TWELVEMILE,30m,NON VEGETATED,max,0.155000001
TWELVEMILE,30m,NON VEGETATED,mean,0.030545455
TWELVEMILE,30m,TREES,max,0.328999996
TWELVEMILE,30m,TREES,mean,0.199526314
TWELVEMILE,40m,BRYOPHYTES,max,0.01
TWELVEMILE,40m,BRYOPHYTES,mean,0.0095
TWELVEMILE,40m,GRAMINOIDS,max,0.035999998
TWELVEMILE,40m,GRAMINOIDS,mean,0.028375
TWELVEMILE,40m,LICHENS,max,0.123999998
TWELVEMILE,40m,LICHENS,mean,0.026885037
TWELVEMILE,40m,NON VEGETATED,max,0.185000002
TWELVEMILE,40m,NON VEGETATED,mean,0.031319445
TWELVEMILE,40m,TREES,max,0.185000002
TWELVEMILE,40m,TREES,mean,0.104000004
TWELVEMILE,50m,BRYOPHYTES,max,0.103
TWELVEMILE,50m,BRYOPHYTES,mean,0.016208333
TWELVEMILE,50m,DECIDUOUS SHRUBS,max,0.044
TWELVEMILE,50m,DECIDUOUS SHRUBS,mean,0.0225
TWELVEMILE,50m,EVERGREEN SHRUBS,max,0.034000002
TWELVEMILE,50m,EVERGREEN SHRUBS,mean,0.0156
TWELVEMILE,50m,GRAMINOIDS,max,0.050000001
TWELVEMILE,50m,GRAMINOIDS,mean,0.023391305
TWELVEMILE,50m,LICHENS,max,0.112000003
TWELVEMILE,50m,LICHENS,mean,0.02815213
TWELVEMILE,50m,NON VEGETATED,max,0.103
TWELVEMILE,50m,NON VEGETATED,mean,0.024783133
TWELVEMILE,50m,TREES,max,0.135000005
TWELVEMILE,50m,TREES,mean,0.09388889
TWELVEMILE,60m,BRYOPHYTES,max,0.052000001
TWELVEMILE,60m,BRYOPHYTES,mean,0.022987342
TWELVEMILE,60m,DECIDUOUS SHRUBS,max,0.039000001
TWELVEMILE,60m,DECIDUOUS SHRUBS,mean,0.018166667
TWELVEMILE,60m,EVERGREEN SHRUBS,max,0.052000001
TWELVEMILE,60m,EVERGREEN SHRUBS,mean,0.031313433
TWELVEMILE,60m,GRAMINOIDS,max,0.044
TWELVEMILE,60m,GRAMINOIDS,mean,0.024464286
TWELVEMILE,60m,LICHENS,max,0.059999999
TWELVEMILE,60m,LICHENS,mean,0.024289352
TWELVEMILE,60m,NON VEGETATED,max,0.052000001
TWELVEMILE,60m,NON VEGETATED,mean,0.023967742
TWELVEMILE,60m,TREES,max,0.043000001
TWELVEMILE,60m,TREES,mean,0.035750001
TWELVEMILE,70m,BRYOPHYTES,max,0.256000012
TWELVEMILE,70m,BRYOPHYTES,mean,0.115000003
TWELVEMILE,70m,DECIDUOUS SHRUBS,max,1.675999999
TWELVEMILE,70m,DECIDUOUS SHRUBS,mean,0.381463158
TWELVEMILE,70m,EVERGREEN SHRUBS,max,0.588
TWELVEMILE,70m,EVERGREEN SHRUBS,mean,0.107333333
TWELVEMILE,70m,TREES,max,1.940999985
TWELVEMILE,70m,TREES,mean,1.296714619
TWELVEMILE,80m,BRYOPHYTES,max,0.186000004
TWELVEMILE,80m,BRYOPHYTES,mean,0.043025974
TWELVEMILE,80m,DECIDUOUS SHRUBS,max,0.159999996
TWELVEMILE,80m,DECIDUOUS SHRUBS,mean,0.072250996
TWELVEMILE,80m,EVERGREEN SHRUBS,max,0.155000001
TWELVEMILE,80m,EVERGREEN SHRUBS,mean,0.034902985
TWELVEMILE,80m,GRAMINOIDS,max,0.054000001
TWELVEMILE,80m,GRAMINOIDS,mean,0.03768
TWELVEMILE,80m,LICHENS,max,0.192000002
TWELVEMILE,80m,LICHENS,mean,0.045117648
TWELVEMILE,80m,NON VEGETATED,max,0.063000001
TWELVEMILE,80m,NON VEGETATED,mean,0.059
TWELVEMILE,80m,TREES,max,0.192000002
TWELVEMILE,80m,TREES,mean,0.087545454
TWELVEMILE,90m,BRYOPHYTES,max,0.078000002
TWELVEMILE,90m,BRYOPHYTES,mean,0.030166667
TWELVEMILE,90m,DECIDUOUS SHRUBS,max,0.082999997
TWELVEMILE,90m,DECIDUOUS SHRUBS,mean,0.041108375
TWELVEMILE,90m,EVERGREEN SHRUBS,max,0.078000002
TWELVEMILE,90m,EVERGREEN SHRUBS,mean,0.033301205
TWELVEMILE,90m,GRAMINOIDS,max,0.057999998
TWELVEMILE,90m,GRAMINOIDS,mean,0.030165127
TWELVEMILE,90m,LICHENS,max,0.066
TWELVEMILE,90m,LICHENS,mean,0.023498394
TWELVEMILE,90m,NON VEGETATED,max,0.045000002
TWELVEMILE,90m,NON VEGETATED,mean,0.011177778
TWELVEMILE,90m,TREES,max,0.071000002
TWELVEMILE,90m,TREES,mean,0.035968751
UPPERPALDO,0m,BRYOPHYTES,max,0.025
UPPERPALDO,0m,BRYOPHYTES,mean,0.007548387
UPPERPALDO,0m,EVERGREEN SHRUBS,max,0.050000001
UPPERPALDO,0m,EVERGREEN SHRUBS,mean,0.010636364
UPPERPALDO,0m,GRAMINOIDS,max,0.007
UPPERPALDO,0m,GRAMINOIDS,mean,0.005333333
UPPERPALDO,0m,LICHENS,max,0
UPPERPALDO,0m,LICHENS,mean,0
UPPERPALDO,0m,NON VEGETATED,max,0.033
UPPERPALDO,0m,NON VEGETATED,mean,0.004752443
UPPERPALDO,10m,BRYOPHYTES,max,0.046
UPPERPALDO,10m,BRYOPHYTES,mean,0.046
UPPERPALDO,10m,DECIDUOUS SHRUBS,max,0.094999999
UPPERPALDO,10m,DECIDUOUS SHRUBS,mean,0.050516129
UPPERPALDO,10m,EVERGREEN SHRUBS,max,0.108000003
UPPERPALDO,10m,EVERGREEN SHRUBS,mean,0.04031579
UPPERPALDO,10m,LICHENS,max,0.023
UPPERPALDO,10m,LICHENS,mean,0.009285714
UPPERPALDO,10m,NON VEGETATED,max,0.064999998
UPPERPALDO,10m,NON VEGETATED,mean,0.003212687
UPPERPALDO,20m,BRYOPHYTES,max,0.050000001
UPPERPALDO,20m,BRYOPHYTES,mean,0.011217391
UPPERPALDO,20m,DECIDUOUS SHRUBS,max,0.101000004
UPPERPALDO,20m,DECIDUOUS SHRUBS,mean,0.050772727
UPPERPALDO,20m,EVERGREEN SHRUBS,max,0.079999998
UPPERPALDO,20m,EVERGREEN SHRUBS,mean,0.0235375
UPPERPALDO,20m,GRAMINOIDS,max,0.071000002
UPPERPALDO,20m,GRAMINOIDS,mean,0.018910448
UPPERPALDO,20m,LICHENS,max,0.01
UPPERPALDO,20m,LICHENS,mean,0.0042
UPPERPALDO,20m,NON VEGETATED,max,0.044
UPPERPALDO,20m,NON VEGETATED,mean,0.004553798
UPPERPALDO,30m,BRYOPHYTES,max,0.022
UPPERPALDO,30m,BRYOPHYTES,mean,0.016666667
UPPERPALDO,30m,DECIDUOUS SHRUBS,max,0.012
UPPERPALDO,30m,DECIDUOUS SHRUBS,mean,0.012
UPPERPALDO,30m,EVERGREEN SHRUBS,max,0.029999999
UPPERPALDO,30m,EVERGREEN SHRUBS,mean,0.015903226
UPPERPALDO,30m,GRAMINOIDS,max,0.045000002
UPPERPALDO,30m,GRAMINOIDS,mean,0.011949772
UPPERPALDO,30m,LICHENS,max,0.028000001
UPPERPALDO,30m,LICHENS,mean,0.009842105
UPPERPALDO,30m,NON VEGETATED,max,0.039999999
UPPERPALDO,30m,NON VEGETATED,mean,0.006734884
UPPERPALDO,40m,BRYOPHYTES,max,0.052999999
UPPERPALDO,40m,BRYOPHYTES,mean,0.010282353
UPPERPALDO,40m,EVERGREEN SHRUBS,max,0.048999999
UPPERPALDO,40m,EVERGREEN SHRUBS,mean,0.021132653
UPPERPALDO,40m,GRAMINOIDS,max,0.159999996
UPPERPALDO,40m,GRAMINOIDS,mean,0.034777419
UPPERPALDO,40m,LICHENS,max,0.028999999
UPPERPALDO,40m,LICHENS,mean,0.019499999
UPPERPALDO,40m,NON VEGETATED,max,0.114
UPPERPALDO,40m,NON VEGETATED,mean,0.040074074
UPPERPALDO,50m,BRYOPHYTES,max,0.129999995
UPPERPALDO,50m,BRYOPHYTES,mean,0.050153846
UPPERPALDO,50m,DECIDUOUS SHRUBS,max,0.213
UPPERPALDO,50m,DECIDUOUS SHRUBS,mean,0.096815552
UPPERPALDO,50m,EVERGREEN SHRUBS,max,0.092
UPPERPALDO,50m,EVERGREEN SHRUBS,mean,0.063833334
UPPERPALDO,50m,GRAMINOIDS,max,0.059
UPPERPALDO,50m,GRAMINOIDS,mean,0.049
UPPERPALDO,50m,NON VEGETATED,max,0.088
UPPERPALDO,50m,NON VEGETATED,mean,0.045
UPPERPALDO,60m,EVERGREEN SHRUBS,max,0.041999999
UPPERPALDO,60m,EVERGREEN SHRUBS,mean,0.016580646
UPPERPALDO,60m,GRAMINOIDS,max,0.063000001
UPPERPALDO,60m,GRAMINOIDS,mean,0.028610738
UPPERPALDO,60m,LICHENS,max,0.059
UPPERPALDO,60m,LICHENS,mean,0.033583334
UPPERPALDO,60m,NON VEGETATED,max,0.061999999
UPPERPALDO,60m,NON VEGETATED,mean,0.008200744
UPPERPALDO,70m,BRYOPHYTES,max,0.086999997
UPPERPALDO,70m,BRYOPHYTES,mean,0.086999997
UPPERPALDO,70m,DECIDUOUS SHRUBS,max,0.291999996
UPPERPALDO,70m,DECIDUOUS SHRUBS,mean,0.183708185
UPPERPALDO,70m,EVERGREEN SHRUBS,max,0.200000003
UPPERPALDO,70m,EVERGREEN SHRUBS,mean,0.07532
UPPERPALDO,70m,GRAMINOIDS,max,0.143000007
UPPERPALDO,70m,GRAMINOIDS,mean,0.070500002
UPPERPALDO,70m,NON VEGETATED,max,0.085000001
UPPERPALDO,70m,NON VEGETATED,mean,0.038071429
UPPERPALDO,80m,BRYOPHYTES,max,0.013
UPPERPALDO,80m,BRYOPHYTES,mean,0.013
UPPERPALDO,80m,DECIDUOUS SHRUBS,max,0.011
UPPERPALDO,80m,DECIDUOUS SHRUBS,mean,0.01025
UPPERPALDO,80m,EVERGREEN SHRUBS,max,0.048999999
UPPERPALDO,80m,EVERGREEN SHRUBS,mean,0.017807175
UPPERPALDO,80m,GRAMINOIDS,max,0.048999999
UPPERPALDO,80m,GRAMINOIDS,mean,0.017184874
UPPERPALDO,80m,LICHENS,max,0.037
UPPERPALDO,80m,LICHENS,mean,0.008634146
UPPERPALDO,80m,NON VEGETATED,max,0.046999998
UPPERPALDO,80m,NON VEGETATED,mean,0.005041284
UPPERPALDO,90m,DECIDUOUS SHRUBS,max,0.105999999
UPPERPALDO,90m,DECIDUOUS SHRUBS,mean,0.067682171
UPPERPALDO,90m,EVERGREEN SHRUBS,max,0.097999997
UPPERPALDO,90m,EVERGREEN SHRUBS,mean,0.046946342
UPPERPALDO,90m,GRAMINOIDS,max,0.059
UPPERPALDO,90m,GRAMINOIDS,mean,0.016680556
UPPERPALDO,90m,LICHENS,max,0.041000001
UPPERPALDO,90m,LICHENS,mean,0.0174
UPPERPALDO,90m,NON VEGETATED,max,0.092
UPPERPALDO,90m,NON VEGETATED,mean,0.009913265
UPPERQUARRY,0m,BRYOPHYTES,max,0.056000002
UPPERQUARRY,0m,BRYOPHYTES,mean,0.017283334
UPPERQUARRY,0m,DECIDUOUS SHRUBS,max,0.096000001
UPPERQUARRY,0m,DECIDUOUS SHRUBS,mean,0.053333333
UPPERQUARRY,0m,EVERGREEN SHRUBS,max,0.097000003
UPPERQUARRY,0m,EVERGREEN SHRUBS,mean,0.040968825
UPPERQUARRY,0m,GRAMINOIDS,max,0.097000003
UPPERQUARRY,0m,GRAMINOIDS,mean,0.042958412
UPPERQUARRY,0m,NON VEGETATED,max,0.029999999
UPPERQUARRY,0m,NON VEGETATED,mean,0.011090909
UPPERQUARRY,10m,BRYOPHYTES,max,0.035
UPPERQUARRY,10m,BRYOPHYTES,mean,0.012
UPPERQUARRY,10m,DECIDUOUS SHRUBS,max,0.172000006
UPPERQUARRY,10m,DECIDUOUS SHRUBS,mean,0.084333335
UPPERQUARRY,10m,EVERGREEN SHRUBS,max,0.202000007
UPPERQUARRY,10m,EVERGREEN SHRUBS,mean,0.135258064
UPPERQUARRY,10m,GRAMINOIDS,max,0.208000004
UPPERQUARRY,10m,GRAMINOIDS,mean,0.139322055
UPPERQUARRY,10m,LICHENS,max,0.188999996
UPPERQUARRY,10m,LICHENS,mean,0.130875001
UPPERQUARRY,10m,NON VEGETATED,max,0.046999998
UPPERQUARRY,10m,NON VEGETATED,mean,0.046999998
UPPERQUARRY,20m,BRYOPHYTES,max,0.071000002
UPPERQUARRY,20m,BRYOPHYTES,mean,0.058333334
UPPERQUARRY,20m,DECIDUOUS SHRUBS,max,0.088
UPPERQUARRY,20m,DECIDUOUS SHRUBS,mean,0.043695652
UPPERQUARRY,20m,EVERGREEN SHRUBS,max,0.082999997
UPPERQUARRY,20m,EVERGREEN SHRUBS,mean,0.036648649
UPPERQUARRY,20m,GRAMINOIDS,max,0.096000001
UPPERQUARRY,20m,GRAMINOIDS,mean,0.045812081
UPPERQUARRY,20m,LICHENS,max,0.046
UPPERQUARRY,20m,LICHENS,mean,0.037
UPPERQUARRY,20m,NON VEGETATED,max,0.07
UPPERQUARRY,20m,NON VEGETATED,mean,0.02125
UPPERQUARRY,30m,BRYOPHYTES,max,0.043000001
UPPERQUARRY,30m,BRYOPHYTES,mean,0.018071429
UPPERQUARRY,30m,DECIDUOUS SHRUBS,max,0.057999998
UPPERQUARRY,30m,DECIDUOUS SHRUBS,mean,0.026666666
UPPERQUARRY,30m,EVERGREEN SHRUBS,max,0.07
UPPERQUARRY,30m,EVERGREEN SHRUBS,mean,0.023953642
UPPERQUARRY,30m,GRAMINOIDS,max,0.074000001
UPPERQUARRY,30m,GRAMINOIDS,mean,0.033792035
UPPERQUARRY,30m,NON VEGETATED,max,0.030999999
UPPERQUARRY,30m,NON VEGETATED,mean,0.0106875
UPPERQUARRY,40m,BRYOPHYTES,max,0.064999998
UPPERQUARRY,40m,BRYOPHYTES,mean,0.064999998
UPPERQUARRY,40m,DECIDUOUS SHRUBS,max,0.071000002
UPPERQUARRY,40m,DECIDUOUS SHRUBS,mean,0.038638889
UPPERQUARRY,40m,EVERGREEN SHRUBS,max,0.081
UPPERQUARRY,40m,EVERGREEN SHRUBS,mean,0.039134832
UPPERQUARRY,40m,GRAMINOIDS,max,0.203999996
UPPERQUARRY,40m,GRAMINOIDS,mean,0.051578778
UPPERQUARRY,40m,LICHENS,max,0.074000001
UPPERQUARRY,40m,LICHENS,mean,0.036142857
UPPERQUARRY,40m,NON VEGETATED,max,0.128000006
UPPERQUARRY,40m,NON VEGETATED,mean,0.025598361
UPPERQUARRY,50m,DECIDUOUS SHRUBS,max,0.120999999
UPPERQUARRY,50m,DECIDUOUS SHRUBS,mean,0.064448979
UPPERQUARRY,50m,EVERGREEN SHRUBS,max,0.134000003
UPPERQUARRY,50m,EVERGREEN SHRUBS,mean,0.051054475
UPPERQUARRY,50m,GRAMINOIDS,max,0.148000002
UPPERQUARRY,50m,GRAMINOIDS,mean,0.063930986
UPPERQUARRY,50m,LICHENS,max,0.093000002
UPPERQUARRY,50m,LICHENS,mean,0.057947368
UPPERQUARRY,50m,NON VEGETATED,max,0.055
UPPERQUARRY,50m,NON VEGETATED,mean,0.0275
UPPERQUARRY,60m,BRYOPHYTES,max,0.077
UPPERQUARRY,60m,BRYOPHYTES,mean,0.020703704
UPPERQUARRY,60m,DECIDUOUS SHRUBS,max,0.128000006
UPPERQUARRY,60m,DECIDUOUS SHRUBS,mean,0.072865854
UPPERQUARRY,60m,EVERGREEN SHRUBS,max,0.741999984
UPPERQUARRY,60m,EVERGREEN SHRUBS,mean,0.087648501
UPPERQUARRY,60m,GRAMINOIDS,max,0.741999984
UPPERQUARRY,60m,GRAMINOIDS,mean,0.099102041
UPPERQUARRY,60m,LICHENS,max,0.126000002
UPPERQUARRY,60m,LICHENS,mean,0.098666667
UPPERQUARRY,60m,NON VEGETATED,max,0.093999997
UPPERQUARRY,60m,NON VEGETATED,mean,0.052599999
UPPERQUARRY,70m,BRYOPHYTES,max,0.041000001
UPPERQUARRY,70m,BRYOPHYTES,mean,0.019204691
UPPERQUARRY,70m,DECIDUOUS SHRUBS,max,0.128999993
UPPERQUARRY,70m,DECIDUOUS SHRUBS,mean,0.057352808
UPPERQUARRY,70m,EVERGREEN SHRUBS,max,0.056658
UPPERQUARRY,70m,EVERGREEN SHRUBS,mean,0.031067477
UPPERQUARRY,70m,GRAMINOIDS,max,0.158000007
UPPERQUARRY,70m,GRAMINOIDS,mean,0.040938648
UPPERQUARRY,70m,LICHENS,max,0.063000001
UPPERQUARRY,70m,LICHENS,mean,0.030340069
UPPERQUARRY,80m,BRYOPHYTES,max,0.041999999
UPPERQUARRY,80m,BRYOPHYTES,mean,0.015028571
UPPERQUARRY,80m,DECIDUOUS SHRUBS,max,0.028000001
UPPERQUARRY,80m,DECIDUOUS SHRUBS,mean,0.028000001
UPPERQUARRY,80m,EVERGREEN SHRUBS,max,0.079000004
UPPERQUARRY,80m,EVERGREEN SHRUBS,mean,0.0313875
UPPERQUARRY,80m,GRAMINOIDS,max,0.197999999
UPPERQUARRY,80m,GRAMINOIDS,mean,0.038667044
UPPERQUARRY,80m,LICHENS,max,0.138999999
UPPERQUARRY,80m,LICHENS,mean,0.048378378
UPPERQUARRY,90m,DECIDUOUS SHRUBS,max,0.067000002
UPPERQUARRY,90m,DECIDUOUS SHRUBS,mean,0.043800001
UPPERQUARRY,90m,EVERGREEN SHRUBS,max,0.079999998
UPPERQUARRY,90m,EVERGREEN SHRUBS,mean,0.040727829
UPPERQUARRY,90m,GRAMINOIDS,max,0.116999999
UPPERQUARRY,90m,GRAMINOIDS,mean,0.049422857
UPPERQUARRY,90m,LICHENS,max,0.066
UPPERQUARRY,90m,LICHENS,mean,0.042700001
WHEATEAR,0m,BRYOPHYTES,max,0.008
WHEATEAR,0m,BRYOPHYTES,mean,0.002375
WHEATEAR,0m,DECIDUOUS SHRUBS,max,0.005
WHEATEAR,0m,DECIDUOUS SHRUBS,mean,0.004
WHEATEAR,0m,EVERGREEN SHRUBS,max,0.086000003
