id,site_code,quadrat_num,PFT,biomass_observed,biomass_predicted,metric
3964,THISTLE,90m,GRAMINOIDS,8.452,1.923329919,upr
3965,THISTLE,90m,LICHENS,244.228,93.09161052,ci
3966,THISTLE,90m,LICHENS,244.228,101.7435432,fit
3967,THISTLE,90m,LICHENS,244.228,58.96773271,lwr
3968,THISTLE,90m,LICHENS,244.228,151.6812502,upr
3969,THISTLE,90m,TOTAL,301.464,104.2954172,ci
3970,THISTLE,90m,TOTAL,301.464,117.3525447,fit
3971,THISTLE,90m,TOTAL,301.464,69.87118844,lwr
3972,THISTLE,90m,TOTAL,301.464,171.2291121,upr
3973,TOPOFTHEWORLD,10m,GRAMINOIDS,10.96,0.082335293,ci
3974,TOPOFTHEWORLD,10m,GRAMINOIDS,10.96,0.058134679,fit
3975,TOPOFTHEWORLD,10m,GRAMINOIDS,10.96,0.024255173,lwr
3976,TOPOFTHEWORLD,10m,GRAMINOIDS,10.96,0.106590472,upr
3977,TOPOFTHEWORLD,10m,LICHENS,187.44,35.44201754,ci
3978,TOPOFTHEWORLD,10m,LICHENS,187.44,83.5740394,fit
3979,TOPOFTHEWORLD,10m,LICHENS,187.44,65.69914038,lwr
3980,TOPOFTHEWORLD,10m,LICHENS,187.44,103.6368597,upr
3981,TOPOFTHEWORLD,10m,TOTAL,397.24,572.4220974,ci
3982,TOPOFTHEWORLD,10m,TOTAL,397.24,981.0676848,fit
3983,TOPOFTHEWORLD,10m,TOTAL,397.24,716.8813787,lwr
3984,TOPOFTHEWORLD,10m,TOTAL,397.24,1291.754115,upr
3985,TOPOFTHEWORLD,30m,FORBS,2.16,0,ci
3986,TOPOFTHEWORLD,30m,FORBS,2.16,0,fit
3987,TOPOFTHEWORLD,30m,FORBS,2.16,0,lwr
3988,TOPOFTHEWORLD,30m,FORBS,2.16,0,upr
3989,TOPOFTHEWORLD,30m,GRAMINOIDS,1.2,0,ci
3990,TOPOFTHEWORLD,30m,GRAMINOIDS,1.2,0,fit
3991,TOPOFTHEWORLD,30m,GRAMINOIDS,1.2,0,lwr
3992,TOPOFTHEWORLD,30m,GRAMINOIDS,1.2,0,upr
3993,TOPOFTHEWORLD,30m,LICHENS,0,0,ci
3994,TOPOFTHEWORLD,30m,LICHENS,0,0,fit
3995,TOPOFTHEWORLD,30m,LICHENS,0,0,lwr
3996,TOPOFTHEWORLD,30m,LICHENS,0,0,upr
3997,TOPOFTHEWORLD,30m,TOTAL,712.32,943.931793,ci
3998,TOPOFTHEWORLD,30m,TOTAL,712.32,1556.379904,fit
3999,TOPOFTHEWORLD,30m,TOTAL,712.32,1120.209669,lwr
4000,TOPOFTHEWORLD,30m,TOTAL,712.32,2064.141459,upr
4001,TOPOFTHEWORLD,50m,FORBS,0,0,ci
4002,TOPOFTHEWORLD,50m,FORBS,0,0,fit
4003,TOPOFTHEWORLD,50m,FORBS,0,0,lwr
4004,TOPOFTHEWORLD,50m,FORBS,0,0,upr
4005,TOPOFTHEWORLD,50m,GRAMINOIDS,0,0,ci
4006,TOPOFTHEWORLD,50m,GRAMINOIDS,0,0,fit
4007,TOPOFTHEWORLD,50m,GRAMINOIDS,0,0,lwr
4008,TOPOFTHEWORLD,50m,GRAMINOIDS,0,0,upr
4009,TOPOFTHEWORLD,70m,FORBS,1.56,0,ci
4010,TOPOFTHEWORLD,70m,FORBS,1.56,0,fit
4011,TOPOFTHEWORLD,70m,FORBS,1.56,0,lwr
4012,TOPOFTHEWORLD,70m,FORBS,1.56,0,upr
4013,TOPOFTHEWORLD,70m,LICHENS,14.84,0,ci
4014,TOPOFTHEWORLD,70m,LICHENS,14.84,0,fit
4015,TOPOFTHEWORLD,70m,LICHENS,14.84,0,lwr
4016,TOPOFTHEWORLD,70m,LICHENS,14.84,0,upr
4017,TOPOFTHEWORLD,70m,TOTAL,1402.12,388.5810345,ci
4018,TOPOFTHEWORLD,70m,TOTAL,1402.12,641.9815614,fit
4019,TOPOFTHEWORLD,70m,TOTAL,1402.12,464.0523964,lwr
4020,TOPOFTHEWORLD,70m,TOTAL,1402.12,850.9779707,upr
4021,TOPOFTHEWORLD,90m,FORBS,0,0,ci
4022,TOPOFTHEWORLD,90m,FORBS,0,0,fit
4023,TOPOFTHEWORLD,90m,FORBS,0,0,lwr
4024,TOPOFTHEWORLD,90m,FORBS,0,0,upr
4025,TOPOFTHEWORLD,90m,GRAMINOIDS,11.04,2.552314661,ci
4026,TOPOFTHEWORLD,90m,GRAMINOIDS,11.04,3.498636734,fit
4027,TOPOFTHEWORLD,90m,GRAMINOIDS,11.04,2.219891824,lwr
4028,TOPOFTHEWORLD,90m,GRAMINOIDS,11.04,4.526864737,upr
4029,TOPOFTHEWORLD,90m,LICHENS,95.68,21.14919408,ci
4030,TOPOFTHEWORLD,90m,LICHENS,95.68,52.31243637,fit
4031,TOPOFTHEWORLD,90m,LICHENS,95.68,42.84348305,lwr
4032,TOPOFTHEWORLD,90m,LICHENS,95.68,63.31991724,upr
4033,TOPOFTHEWORLD,90m,TOTAL,379,252.2283722,ci
4034,TOPOFTHEWORLD,90m,TOTAL,379,436.2214208,fit
4035,TOPOFTHEWORLD,90m,TOTAL,379,320.8387019,lwr
4036,TOPOFTHEWORLD,90m,TOTAL,379,570.9320533,upr
4037,TOWYK,10m,FORBS,0,0,ci
4038,TOWYK,10m,FORBS,0,0,fit
4039,TOWYK,10m,FORBS,0,0,lwr
4040,TOWYK,10m,FORBS,0,0,upr
4041,TOWYK,10m,GRAMINOIDS,1.12,0,ci
4042,TOWYK,10m,GRAMINOIDS,1.12,0,fit
4043,TOWYK,10m,GRAMINOIDS,1.12,0,lwr
4044,TOWYK,10m,GRAMINOIDS,1.12,0,upr
4045,TOWYK,10m,LICHENS,63.48,0.899489626,ci
4046,TOWYK,10m,LICHENS,63.48,1.639805868,fit
4047,TOWYK,10m,LICHENS,63.48,1.229461886,lwr
4048,TOWYK,10m,LICHENS,63.48,2.12895149,upr
4049,TOWYK,10m,TOTAL,137.24,24.31069013,ci
4050,TOWYK,10m,TOTAL,137.24,63.8287262,fit
4051,TOWYK,10m,TOTAL,137.24,51.50102602,lwr
4052,TOWYK,10m,TOTAL,137.24,75.27638383,upr
4053,TOWYK,30m,FORBS,0,0,ci
4054,TOWYK,30m,FORBS,0,0,fit
4055,TOWYK,30m,FORBS,0,0,lwr
4056,TOWYK,30m,FORBS,0,0,upr
4057,TOWYK,30m,GRAMINOIDS,2.56,0,ci
4058,TOWYK,30m,GRAMINOIDS,2.56,0,fit
4059,TOWYK,30m,GRAMINOIDS,2.56,0,lwr
4060,TOWYK,30m,GRAMINOIDS,2.56,0,upr
4061,TOWYK,30m,LICHENS,39.36,0.835355401,ci
4062,TOWYK,30m,LICHENS,39.36,1.405538201,fit
4063,TOWYK,30m,LICHENS,39.36,0.917326078,lwr
4064,TOWYK,30m,LICHENS,39.36,1.288887441,upr
4065,TOWYK,30m,TOTAL,196.56,27.92793765,ci
4066,TOWYK,30m,TOTAL,196.56,70.91273041,fit
4067,TOWYK,30m,TOTAL,196.56,57.33097902,lwr
4068,TOWYK,30m,TOTAL,196.56,84.98641616,upr
4069,TOWYK,50m,FORBS,0,0,ci
4070,TOWYK,50m,FORBS,0,0,fit
4071,TOWYK,50m,FORBS,0,0,lwr
4072,TOWYK,50m,FORBS,0,0,upr
4073,TOWYK,50m,GRAMINOIDS,1.16,0,ci
4074,TOWYK,50m,GRAMINOIDS,1.16,0,fit
4075,TOWYK,50m,GRAMINOIDS,1.16,0,lwr
4076,TOWYK,50m,GRAMINOIDS,1.16,0,upr
4077,TOWYK,50m,LICHENS,41.88,0.078905106,ci
4078,TOWYK,50m,LICHENS,41.88,0.212211013,fit
4079,TOWYK,50m,LICHENS,41.88,0.174592137,lwr
4080,TOWYK,50m,LICHENS,41.88,0.253497243,upr
4081,TOWYK,50m,TOTAL,227.32,35.7539861,ci
4082,TOWYK,50m,TOTAL,227.32,95.37636341,fit
4083,TOWYK,50m,TOTAL,227.32,78.7299562,lwr
4084,TOWYK,50m,TOTAL,227.32,114.3595127,upr
4085,TOWYK,70m,DECIDUOUS SHRUBS,0,11.39856229,ci
4086,TOWYK,70m,DECIDUOUS SHRUBS,0,29.78355734,fit
4087,TOWYK,70m,DECIDUOUS SHRUBS,0,24.73052867,lwr
4088,TOWYK,70m,DECIDUOUS SHRUBS,0,36.03444812,upr
4089,TOWYK,70m,EVERGREEN SHRUBS,130.36,43.57582059,ci
4090,TOWYK,70m,EVERGREEN SHRUBS,130.36,115.1816648,fit
4091,TOWYK,70m,EVERGREEN SHRUBS,130.36,94.44210084,lwr
4092,TOWYK,70m,EVERGREEN SHRUBS,130.36,138.4483756,upr
4093,TOWYK,70m,FORBS,0,0,ci
4094,TOWYK,70m,FORBS,0,0,fit
4095,TOWYK,70m,FORBS,0,0,lwr
4096,TOWYK,70m,FORBS,0,0,upr
4097,TOWYK,70m,GRAMINOIDS,1.36,0,ci
4098,TOWYK,70m,GRAMINOIDS,1.36,0,fit
4099,TOWYK,70m,GRAMINOIDS,1.36,0,lwr
4100,TOWYK,70m,GRAMINOIDS,1.36,0,upr
4101,TOWYK,70m,LICHENS,133.92,1.761610119,ci
4102,TOWYK,70m,LICHENS,133.92,2.243330561,fit
4103,TOWYK,70m,LICHENS,133.92,1.713535086,lwr
4104,TOWYK,70m,LICHENS,133.92,3.307007469,upr
4105,TOWYK,70m,TOTAL,265.64,56.735993,ci
4106,TOWYK,70m,TOTAL,265.64,147.2085527,fit
4107,TOWYK,70m,TOTAL,265.64,120.8861646,lwr
4108,TOWYK,70m,TOTAL,265.64,177.7898312,upr
4109,TOWYK,90m,FORBS,0,0,ci
4110,TOWYK,90m,FORBS,0,0,fit
4111,TOWYK,90m,FORBS,0,0,lwr
4112,TOWYK,90m,FORBS,0,0,upr
4113,TOWYK,90m,GRAMINOIDS,1.48,0,ci
4114,TOWYK,90m,GRAMINOIDS,1.48,0,fit
4115,TOWYK,90m,GRAMINOIDS,1.48,0,lwr
4116,TOWYK,90m,GRAMINOIDS,1.48,0,upr
4117,TOWYK,90m,LICHENS,14.68,0.251625575,ci
4118,TOWYK,90m,LICHENS,14.68,0.344842911,fit
4119,TOWYK,90m,LICHENS,14.68,0.283712238,lwr
4120,TOWYK,90m,LICHENS,14.68,0.190403834,upr
4121,TOWYK,90m,TOTAL,92.44,5.953127765,ci
4122,TOWYK,90m,TOTAL,92.44,15.12818111,fit
4123,TOWYK,90m,TOTAL,92.44,12.69282383,lwr
4124,TOWYK,90m,TOTAL,92.44,18.43690463,upr
4125,TWELVEMILE,0m,FORBS,0,0,ci
4126,TWELVEMILE,0m,FORBS,0,0,fit
4127,TWELVEMILE,0m,FORBS,0,0,lwr
4128,TWELVEMILE,0m,FORBS,0,0,upr
4129,TWELVEMILE,0m,GRAMINOIDS,9.16,0,ci
4130,TWELVEMILE,0m,GRAMINOIDS,9.16,0,fit
4131,TWELVEMILE,0m,GRAMINOIDS,9.16,0,lwr
4132,TWELVEMILE,0m,GRAMINOIDS,9.16,0,upr
4133,TWELVEMILE,0m,LICHENS,1038.28,5.119225686,ci
4134,TWELVEMILE,0m,LICHENS,1038.28,12.24096238,fit
4135,TWELVEMILE,0m,LICHENS,1038.28,9.812627706,lwr
4136,TWELVEMILE,0m,LICHENS,1038.28,14.95324169,upr
4137,TWELVEMILE,0m,TOTAL,1094.52,5.223574516,ci
4138,TWELVEMILE,0m,TOTAL,1094.52,12.44553352,fit
4139,TWELVEMILE,0m,TOTAL,1094.52,9.955743432,lwr
4140,TWELVEMILE,0m,TOTAL,1094.52,15.22948251,upr
4141,TWELVEMILE,10m,GRAMINOIDS,13,16.8397628,ci
4142,TWELVEMILE,10m,GRAMINOIDS,13,17.15681425,fit
4143,TWELVEMILE,10m,GRAMINOIDS,13,10.72552968,lwr
4144,TWELVEMILE,10m,GRAMINOIDS,13,25.59508392,upr
4145,TWELVEMILE,10m,LICHENS,691.64,9.602712907,ci
4146,TWELVEMILE,10m,LICHENS,691.64,18.77358573,fit
4147,TWELVEMILE,10m,LICHENS,691.64,15.52036026,lwr
4148,TWELVEMILE,10m,LICHENS,691.64,25.00780651,upr
4149,TWELVEMILE,10m,TOTAL,777.32,56.38121083,ci
4150,TWELVEMILE,10m,TOTAL,777.32,103.8285731,fit
4151,TWELVEMILE,10m,TOTAL,777.32,77.68690435,lwr
4152,TWELVEMILE,10m,TOTAL,777.32,134.3619307,upr
4153,TWELVEMILE,30m,DECIDUOUS SHRUBS,413.16,251.6479077,ci
4154,TWELVEMILE,30m,DECIDUOUS SHRUBS,413.16,429.4425136,fit
4155,TWELVEMILE,30m,DECIDUOUS SHRUBS,413.16,322.0094727,lwr
4156,TWELVEMILE,30m,DECIDUOUS SHRUBS,413.16,558.3101777,upr
4157,TWELVEMILE,30m,EVERGREEN SHRUBS,69.24,0.321729094,ci
4158,TWELVEMILE,30m,EVERGREEN SHRUBS,69.24,0.98097235,fit
4159,TWELVEMILE,30m,EVERGREEN SHRUBS,69.24,0.826702654,lwr
4160,TWELVEMILE,30m,EVERGREEN SHRUBS,69.24,1.148431778,upr
4161,TWELVEMILE,30m,FORBS,0,0,ci
4162,TWELVEMILE,30m,FORBS,0,0,fit
4163,TWELVEMILE,30m,FORBS,0,0,lwr
4164,TWELVEMILE,30m,FORBS,0,0,upr
4165,TWELVEMILE,30m,GRAMINOIDS,3.88,0.724139422,ci
4166,TWELVEMILE,30m,GRAMINOIDS,3.88,1.430482924,fit
4167,TWELVEMILE,30m,GRAMINOIDS,3.88,0.575763136,lwr
4168,TWELVEMILE,30m,GRAMINOIDS,3.88,0,upr
4169,TWELVEMILE,30m,LICHENS,759.8,2.484201507,ci
4170,TWELVEMILE,30m,LICHENS,759.8,6.352760604,fit
4171,TWELVEMILE,30m,LICHENS,759.8,3.857172602,lwr
4172,TWELVEMILE,30m,LICHENS,759.8,6.829512307,upr
4173,TWELVEMILE,30m,TOTAL,1246.08,255.1779778,ci
4174,TWELVEMILE,30m,TOTAL,1246.08,438.2067294,fit
4175,TWELVEMILE,30m,TOTAL,1246.08,327.2691111,lwr
4176,TWELVEMILE,30m,TOTAL,1246.08,566.2881218,upr
4177,TWELVEMILE,50m,FORBS,0,0,ci
4178,TWELVEMILE,50m,FORBS,0,0,fit
4179,TWELVEMILE,50m,FORBS,0,0,lwr
4180,TWELVEMILE,50m,FORBS,0,0,upr
4181,TWELVEMILE,50m,GRAMINOIDS,10.24,3.061033122,ci
4182,TWELVEMILE,50m,GRAMINOIDS,10.24,3.290896766,fit
4183,TWELVEMILE,50m,GRAMINOIDS,10.24,1.758764639,lwr
4184,TWELVEMILE,50m,GRAMINOIDS,10.24,5.047571914,upr
4185,TWELVEMILE,50m,TOTAL,403.72,13.97347664,ci
4186,TWELVEMILE,50m,TOTAL,403.72,28.48934544,fit
4187,TWELVEMILE,50m,TOTAL,403.72,22.76490195,lwr
4188,TWELVEMILE,50m,TOTAL,403.72,36.84165597,upr
4189,TWELVEMILE,90m,FORBS,0,0,ci
4190,TWELVEMILE,90m,FORBS,0,0,fit
4191,TWELVEMILE,90m,FORBS,0,0,lwr
4192,TWELVEMILE,90m,FORBS,0,0,upr
4193,TWELVEMILE,90m,GRAMINOIDS,0,3.851986997,ci
4194,TWELVEMILE,90m,GRAMINOIDS,0,5.875100516,fit
4195,TWELVEMILE,90m,GRAMINOIDS,0,2.647864837,lwr
4196,TWELVEMILE,90m,GRAMINOIDS,0,7.089461911,upr
4197,TWELVEMILE,90m,LICHENS,440.2,3.898880505,ci
4198,TWELVEMILE,90m,LICHENS,440.2,7.440776563,fit
4199,TWELVEMILE,90m,LICHENS,440.2,5.687711643,lwr
4200,TWELVEMILE,90m,LICHENS,440.2,9.094603166,upr
4201,TWELVEMILE,90m,TOTAL,593.48,49.30657262,ci
4202,TWELVEMILE,90m,TOTAL,593.48,101.7828261,fit
4203,TWELVEMILE,90m,TOTAL,593.48,75.98586691,lwr
4204,TWELVEMILE,90m,TOTAL,593.48,126.6316472,upr
4205,UPPERPALDO,10m,FORBS,0.92,0,ci
4206,UPPERPALDO,10m,FORBS,0.92,0,fit
4207,UPPERPALDO,10m,FORBS,0.92,0,lwr
4208,UPPERPALDO,10m,FORBS,0.92,0,upr
4209,UPPERPALDO,10m,GRAMINOIDS,3.24,0,ci
4210,UPPERPALDO,10m,GRAMINOIDS,3.24,0,fit
4211,UPPERPALDO,10m,GRAMINOIDS,3.24,0,lwr
4212,UPPERPALDO,10m,GRAMINOIDS,3.24,0,upr
4213,UPPERPALDO,10m,LICHENS,22.12,0.033461715,ci
4214,UPPERPALDO,10m,LICHENS,22.12,0.088669401,fit
4215,UPPERPALDO,10m,LICHENS,22.12,0.041025922,lwr
4216,UPPERPALDO,10m,LICHENS,22.12,0.059901759,upr
4217,UPPERPALDO,10m,TOTAL,57.92,14.08612627,ci
4218,UPPERPALDO,10m,TOTAL,57.92,24.81621614,fit
4219,UPPERPALDO,10m,TOTAL,57.92,18.43100474,lwr
4220,UPPERPALDO,10m,TOTAL,57.92,32.38927135,upr
4221,UPPERPALDO,30m,EVERGREEN SHRUBS,29.2,10.3607034,ci
4222,UPPERPALDO,30m,EVERGREEN SHRUBS,29.2,17.43492987,fit
4223,UPPERPALDO,30m,EVERGREEN SHRUBS,29.2,12.71287379,lwr
4224,UPPERPALDO,30m,EVERGREEN SHRUBS,29.2,23.06473147,upr
4225,UPPERPALDO,30m,GRAMINOIDS,10.88,12.03977701,ci
4226,UPPERPALDO,30m,GRAMINOIDS,10.88,10.44026537,fit
4227,UPPERPALDO,30m,GRAMINOIDS,10.88,5.389721308,lwr
4228,UPPERPALDO,30m,GRAMINOIDS,10.88,17.36955991,upr
4229,UPPERPALDO,30m,LICHENS,175.36,0.501514129,ci
4230,UPPERPALDO,30m,LICHENS,175.36,0.499182837,fit
4231,UPPERPALDO,30m,LICHENS,175.36,0.284070347,lwr
4232,UPPERPALDO,30m,LICHENS,175.36,0.785584476,upr
4233,UPPERPALDO,30m,TOTAL,215.44,22.91229045,ci
4234,UPPERPALDO,30m,TOTAL,215.44,28.40166097,fit
4235,UPPERPALDO,30m,TOTAL,215.44,18.40904322,lwr
4236,UPPERPALDO,30m,TOTAL,215.44,41.25254955,upr
4237,UPPERPALDO,50m,DECIDUOUS SHRUBS,396.04,196.3736954,ci
4238,UPPERPALDO,50m,DECIDUOUS SHRUBS,396.04,339.1722212,fit
4239,UPPERPALDO,50m,DECIDUOUS SHRUBS,396.04,248.0501275,lwr
4240,UPPERPALDO,50m,DECIDUOUS SHRUBS,396.04,443.5827974,upr
4241,UPPERPALDO,50m,FORBS,0,0,ci
4242,UPPERPALDO,50m,FORBS,0,0,fit
4243,UPPERPALDO,50m,FORBS,0,0,lwr
4244,UPPERPALDO,50m,FORBS,0,0,upr
4245,UPPERPALDO,50m,GRAMINOIDS,17.36,2.254609287,ci
4246,UPPERPALDO,50m,GRAMINOIDS,17.36,3.215567544,fit
4247,UPPERPALDO,50m,GRAMINOIDS,17.36,2.203059681,lwr
4248,UPPERPALDO,50m,GRAMINOIDS,17.36,4.45766902,upr
4249,UPPERPALDO,50m,LICHENS,26.08,0,ci
4250,UPPERPALDO,50m,LICHENS,26.08,0,fit
4251,UPPERPALDO,50m,LICHENS,26.08,0,lwr
4252,UPPERPALDO,50m,LICHENS,26.08,0,upr
4253,UPPERPALDO,50m,TOTAL,439.48,203.8938012,ci
4254,UPPERPALDO,50m,TOTAL,439.48,350.2093547,fit
4255,UPPERPALDO,50m,TOTAL,439.48,255.8483761,lwr
4256,UPPERPALDO,50m,TOTAL,439.48,459.827026,upr
4257,UPPERPALDO,70m,DECIDUOUS SHRUBS,656.16,379.8124542,ci
4258,UPPERPALDO,70m,DECIDUOUS SHRUBS,656.16,655.1664202,fit
4259,UPPERPALDO,70m,DECIDUOUS SHRUBS,656.16,479.0276308,lwr
4260,UPPERPALDO,70m,DECIDUOUS SHRUBS,656.16,858.840084,upr
4261,UPPERPALDO,70m,EVERGREEN SHRUBS,2.64,7.618326109,ci
4262,UPPERPALDO,70m,EVERGREEN SHRUBS,2.64,13.18283905,fit
4263,UPPERPALDO,70m,EVERGREEN SHRUBS,2.64,9.65583396,lwr
4264,UPPERPALDO,70m,EVERGREEN SHRUBS,2.64,17.27416022,upr
4265,UPPERPALDO,70m,FORBS,1,0,ci
4266,UPPERPALDO,70m,FORBS,1,0,fit
4267,UPPERPALDO,70m,FORBS,1,0,lwr
4268,UPPERPALDO,70m,FORBS,1,0,upr
4269,UPPERPALDO,70m,GRAMINOIDS,17.96,2.232075676,ci
4270,UPPERPALDO,70m,GRAMINOIDS,17.96,2.45981282,fit
4271,UPPERPALDO,70m,GRAMINOIDS,17.96,1.489368554,lwr
4272,UPPERPALDO,70m,GRAMINOIDS,17.96,3.721444249,upr
4273,UPPERPALDO,70m,LICHENS,29,0,ci
4274,UPPERPALDO,70m,LICHENS,29,0,fit
4275,UPPERPALDO,70m,LICHENS,29,0,lwr
4276,UPPERPALDO,70m,LICHENS,29,0,upr
4277,UPPERPALDO,70m,TOTAL,706.76,389.662856,ci
4278,UPPERPALDO,70m,TOTAL,706.76,670.809072,fit
4279,UPPERPALDO,70m,TOTAL,706.76,490.1728334,lwr
4280,UPPERPALDO,70m,TOTAL,706.76,879.8356885,upr
4281,UPPERPALDO,90m,FORBS,0.92,0,ci
4282,UPPERPALDO,90m,FORBS,0.92,0,fit
4283,UPPERPALDO,90m,FORBS,0.92,0,lwr
4284,UPPERPALDO,90m,FORBS,0.92,0,upr
4285,UPPERPALDO,90m,GRAMINOIDS,6.44,5.41552713,ci
4286,UPPERPALDO,90m,GRAMINOIDS,6.44,5.867467442,fit
4287,UPPERPALDO,90m,GRAMINOIDS,6.44,3.61847423,lwr
4288,UPPERPALDO,90m,GRAMINOIDS,6.44,9.080442061,upr
4289,UPPERPALDO,90m,LICHENS,27.24,0.214111114,ci
4290,UPPERPALDO,90m,LICHENS,27.24,0.589343455,fit
4291,UPPERPALDO,90m,LICHENS,27.24,0.347121086,lwr
4292,UPPERPALDO,90m,LICHENS,27.24,0.597912405,upr
4293,UPPERPALDO,90m,TOTAL,140.32,81.43594376,ci
4294,UPPERPALDO,90m,TOTAL,140.32,138.9344128,fit
4295,UPPERPALDO,90m,TOTAL,140.32,101.2151887,lwr
4296,UPPERPALDO,90m,TOTAL,140.32,182.8501291,upr
4297,UPPERQUARRY,10m,DECIDUOUS SHRUBS,24.88,1.932353549,ci
4298,UPPERQUARRY,10m,DECIDUOUS SHRUBS,24.88,2.011593252,fit
4299,UPPERQUARRY,10m,DECIDUOUS SHRUBS,24.88,2.229926437,lwr
4300,UPPERQUARRY,10m,DECIDUOUS SHRUBS,24.88,3.875901252,upr
4301,UPPERQUARRY,10m,EVERGREEN SHRUBS,82.92,101.0750084,ci
4302,UPPERQUARRY,10m,EVERGREEN SHRUBS,82.92,179.7562051,fit
4303,UPPERQUARRY,10m,EVERGREEN SHRUBS,82.92,119.6899257,lwr
4304,UPPERQUARRY,10m,EVERGREEN SHRUBS,82.92,211.8131561,upr
4305,UPPERQUARRY,10m,FORBS,0,0,ci
4306,UPPERQUARRY,10m,FORBS,0,0,fit
4307,UPPERQUARRY,10m,FORBS,0,0,lwr
4308,UPPERQUARRY,10m,FORBS,0,0,upr
4309,UPPERQUARRY,10m,GRAMINOIDS,31.744,423.4213851,ci
4310,UPPERQUARRY,10m,GRAMINOIDS,31.744,427.1376377,fit
4311,UPPERQUARRY,10m,GRAMINOIDS,31.744,253.841454,lwr
4312,UPPERQUARRY,10m,GRAMINOIDS,31.744,684.8755415,upr
4313,UPPERQUARRY,10m,LICHENS,112.024,4.583361797,ci
4314,UPPERQUARRY,10m,LICHENS,112.024,4.124770001,fit
4315,UPPERQUARRY,10m,LICHENS,112.024,2.828599796,lwr
4316,UPPERQUARRY,10m,LICHENS,112.024,9.318942919,upr
4317,UPPERQUARRY,10m,TOTAL,251.568,531.0121088,ci
4318,UPPERQUARRY,10m,TOTAL,251.568,613.030206,fit
4319,UPPERQUARRY,10m,TOTAL,251.568,378.5899059,lwr
4320,UPPERQUARRY,10m,TOTAL,251.568,909.8835418,upr
4321,UPPERQUARRY,30m,DECIDUOUS SHRUBS,15.036,2.12260028,ci
4322,UPPERQUARRY,30m,DECIDUOUS SHRUBS,15.036,5.181234235,fit
4323,UPPERQUARRY,30m,DECIDUOUS SHRUBS,15.036,3.890101022,lwr
4324,UPPERQUARRY,30m,DECIDUOUS SHRUBS,15.036,6.36847344,upr
4325,UPPERQUARRY,30m,EVERGREEN SHRUBS,73.412,23.87411791,ci
4326,UPPERQUARRY,30m,EVERGREEN SHRUBS,73.412,43.72428596,fit
4327,UPPERQUARRY,30m,EVERGREEN SHRUBS,73.412,32.0562797,lwr
4328,UPPERQUARRY,30m,EVERGREEN SHRUBS,73.412,56.62202038,upr
4329,UPPERQUARRY,30m,FORBS,0.796,0,ci
4330,UPPERQUARRY,30m,FORBS,0.796,0,fit
4331,UPPERQUARRY,30m,FORBS,0.796,0,lwr
4332,UPPERQUARRY,30m,FORBS,0.796,0,upr
4333,UPPERQUARRY,30m,GRAMINOIDS,49.648,87.34002723,ci
4334,UPPERQUARRY,30m,GRAMINOIDS,49.648,88.9036907,fit
4335,UPPERQUARRY,30m,GRAMINOIDS,49.648,52.04771126,lwr
4336,UPPERQUARRY,30m,GRAMINOIDS,49.648,137.7752869,upr
4337,UPPERQUARRY,30m,LICHENS,1.28,0,ci
4338,UPPERQUARRY,30m,LICHENS,1.28,0.192395404,fit
4339,UPPERQUARRY,30m,LICHENS,1.28,0,lwr
4340,UPPERQUARRY,30m,LICHENS,1.28,0,upr
4341,UPPERQUARRY,30m,TOTAL,140.172,113.3367454,ci
4342,UPPERQUARRY,30m,TOTAL,140.172,138.0016063,fit
4343,UPPERQUARRY,30m,TOTAL,140.172,87.99409198,lwr
4344,UPPERQUARRY,30m,TOTAL,140.172,200.7657807,upr
4345,UPPERQUARRY,50m,DECIDUOUS SHRUBS,18.996,9.969448626,ci
4346,UPPERQUARRY,50m,DECIDUOUS SHRUBS,18.996,21.82020514,fit
4347,UPPERQUARRY,50m,DECIDUOUS SHRUBS,18.996,16.92470794,lwr
4348,UPPERQUARRY,50m,DECIDUOUS SHRUBS,18.996,28.92251877,upr
4349,UPPERQUARRY,50m,EVERGREEN SHRUBS,112.664,45.49450942,ci
4350,UPPERQUARRY,50m,EVERGREEN SHRUBS,112.664,77.373249,fit
4351,UPPERQUARRY,50m,EVERGREEN SHRUBS,112.664,57.04303927,lwr
4352,UPPERQUARRY,50m,EVERGREEN SHRUBS,112.664,94.24943355,upr
4353,UPPERQUARRY,50m,FORBS,0,0,ci
4354,UPPERQUARRY,50m,FORBS,0,0,fit
4355,UPPERQUARRY,50m,FORBS,0,0,lwr
4356,UPPERQUARRY,50m,FORBS,0,0,upr
4357,UPPERQUARRY,50m,LICHENS,75.492,2.117748257,ci
4358,UPPERQUARRY,50m,LICHENS,75.492,2.932146799,fit
4359,UPPERQUARRY,50m,LICHENS,75.492,1.490274373,lwr
4360,UPPERQUARRY,50m,LICHENS,75.492,3.486642838,upr
4361,UPPERQUARRY,70m,DECIDUOUS SHRUBS,30.4,2.152234346,ci
4362,UPPERQUARRY,70m,DECIDUOUS SHRUBS,30.4,3.36449172,fit
4363,UPPERQUARRY,70m,DECIDUOUS SHRUBS,30.4,2.372308515,lwr
4364,UPPERQUARRY,70m,DECIDUOUS SHRUBS,30.4,4.581132755,upr
4365,UPPERQUARRY,70m,EVERGREEN SHRUBS,32.172,12.33365475,ci
4366,UPPERQUARRY,70m,EVERGREEN SHRUBS,32.172,21.07206125,fit
4367,UPPERQUARRY,70m,EVERGREEN SHRUBS,32.172,14.74423611,lwr
