site_code,quadrat_num,metric,PFT,weight
OGILVIE,30m,upr,GRAMINOIDS,1.696187979
OGILVIE,30m,upr,NON VEGETATED,0.371313453
OGILVIE,40m,upr,DECIDUOUS SHRUBS,83.31491788
OGILVIE,40m,upr,EVERGREEN SHRUBS,46.63381257
OGILVIE,40m,upr,FORBS,14.31079128
OGILVIE,40m,upr,GRAMINOIDS,0.197910137
OGILVIE,40m,upr,NON VEGETATED,0
OGILVIE,40m,upr,TREES,1.202332281
OGILVIE,50m,upr,BRYOPHYTES,0.339615941
OGILVIE,50m,upr,DECIDUOUS SHRUBS,2.724898085
OGILVIE,50m,upr,EVERGREEN SHRUBS,66.67820647
OGILVIE,50m,upr,FORBS,15.15125413
OGILVIE,50m,upr,GRAMINOIDS,7.072557459
OGILVIE,50m,upr,LICHENS,24.83301346
OGILVIE,50m,upr,NON VEGETATED,0.344124838
OGILVIE,50m,upr,TREES,2.833652809
OGILVIE,60m,upr,BRYOPHYTES,0.252809107
OGILVIE,60m,upr,DECIDUOUS SHRUBS,0.013316459
OGILVIE,60m,upr,EVERGREEN SHRUBS,27.47696263
OGILVIE,60m,upr,FORBS,5.55311891
OGILVIE,60m,upr,GRAMINOIDS,26.04022791
OGILVIE,60m,upr,LICHENS,217.9226508
OGILVIE,60m,upr,NON VEGETATED,2.6294527
OGILVIE,60m,upr,TREES,0
OGILVIE,70m,upr,BRYOPHYTES,0.446633819
OGILVIE,70m,upr,DECIDUOUS SHRUBS,1.062247209
OGILVIE,70m,upr,EVERGREEN SHRUBS,62.93629063
OGILVIE,70m,upr,FORBS,13.1120976
OGILVIE,70m,upr,GRAMINOIDS,6.208548808
OGILVIE,70m,upr,LICHENS,124.35054
OGILVIE,70m,upr,NON VEGETATED,1.601407066
OGILVIE,70m,upr,TREES,0.212825984
OGILVIE,80m,upr,BRYOPHYTES,0.805122845
OGILVIE,80m,upr,DECIDUOUS SHRUBS,11.12537409
OGILVIE,80m,upr,EVERGREEN SHRUBS,173.4455644
OGILVIE,80m,upr,FORBS,9.538209516
OGILVIE,80m,upr,GRAMINOIDS,1.352149056
OGILVIE,80m,upr,LICHENS,54.22591794
OGILVIE,80m,upr,NON VEGETATED,0.149431014
OGILVIE,80m,upr,TREES,6.287169121
OGILVIE,90m,upr,BRYOPHYTES,1.609794386
OGILVIE,90m,upr,DECIDUOUS SHRUBS,14.42264262
OGILVIE,90m,upr,EVERGREEN SHRUBS,107.8230258
OGILVIE,90m,upr,FORBS,2.10813053
OGILVIE,90m,upr,TREES,1.643848255
PAGE,90m,ci,BRYOPHYTES,0.496967691
PAGE,90m,ci,DECIDUOUS SHRUBS,7.028992145
PAGE,90m,ci,EVERGREEN SHRUBS,14.0265689
PAGE,90m,ci,FORBS,1.553216149
PAGE,90m,ci,GRAMINOIDS,2.701735311
PAGE,90m,ci,NON VEGETATED,0.001985461
PAGE,80m,ci,BRYOPHYTES,1.107971563
PAGE,80m,ci,DECIDUOUS SHRUBS,4.035245558
PAGE,80m,ci,EVERGREEN SHRUBS,10.18103857
PAGE,80m,ci,FORBS,1.069982496
PAGE,80m,ci,GRAMINOIDS,3.26149456
PAGE,80m,ci,NON VEGETATED,0.077238193
PAGE,70m,ci,BRYOPHYTES,1.752775245
PAGE,70m,ci,DECIDUOUS SHRUBS,4.66817904
PAGE,70m,ci,EVERGREEN SHRUBS,22.70822608
PAGE,70m,ci,FORBS,0.566831209
PAGE,70m,ci,GRAMINOIDS,5.824594221
PAGE,70m,ci,NON VEGETATED,0
PAGE,60m,ci,BRYOPHYTES,0.951632345
PAGE,60m,ci,DECIDUOUS SHRUBS,1.851068874
PAGE,60m,ci,EVERGREEN SHRUBS,4.215687074
PAGE,60m,ci,FORBS,0.403818218
PAGE,60m,ci,GRAMINOIDS,2.067379993
PAGE,60m,ci,NON VEGETATED,0.064092265
PAGE,50m,ci,BRYOPHYTES,1.775327374
PAGE,50m,ci,DECIDUOUS SHRUBS,5.394052734
PAGE,50m,ci,EVERGREEN SHRUBS,9.844574536
PAGE,50m,ci,FORBS,1.728657375
PAGE,50m,ci,GRAMINOIDS,1.875217842
PAGE,50m,ci,NON VEGETATED,0.834076564
PAGE,40m,ci,BRYOPHYTES,0.378136799
PAGE,40m,ci,DECIDUOUS SHRUBS,22.38311566
PAGE,40m,ci,EVERGREEN SHRUBS,6.154630503
PAGE,40m,ci,FORBS,15.68440302
PAGE,40m,ci,GRAMINOIDS,0.362792859
PAGE,40m,ci,NON VEGETATED,0
PAGE,30m,ci,BRYOPHYTES,0.578105192
PAGE,30m,ci,DECIDUOUS SHRUBS,7.908006434
PAGE,30m,ci,EVERGREEN SHRUBS,6.725506529
PAGE,30m,ci,FORBS,10.83021638
PAGE,30m,ci,GRAMINOIDS,0.934817371
PAGE,30m,ci,NON VEGETATED,0.281316138
PAGE,20m,ci,BRYOPHYTES,0.544366483
PAGE,20m,ci,DECIDUOUS SHRUBS,20.32020039
PAGE,20m,ci,EVERGREEN SHRUBS,10.93928473
PAGE,20m,ci,FORBS,9.363356797
PAGE,20m,ci,GRAMINOIDS,0.508432697
PAGE,20m,ci,NON VEGETATED,0
PAGE,10m,ci,BRYOPHYTES,0.607919373
PAGE,10m,ci,DECIDUOUS SHRUBS,2.626397924
PAGE,10m,ci,EVERGREEN SHRUBS,12.20249251
PAGE,10m,ci,FORBS,2.815770337
PAGE,10m,ci,GRAMINOIDS,0.937397713
PAGE,10m,ci,NON VEGETATED,0.238406954
PAGE,0m,ci,BRYOPHYTES,0.624697233
PAGE,0m,ci,DECIDUOUS SHRUBS,0.389966332
PAGE,0m,ci,EVERGREEN SHRUBS,8.8424816
PAGE,0m,ci,FORBS,0.813944777
PAGE,0m,ci,GRAMINOIDS,0.865513862
PAGE,0m,ci,NON VEGETATED,0.199517482
PAGE,90m,fit,BRYOPHYTES,1.144675823
PAGE,90m,fit,DECIDUOUS SHRUBS,16.09372454
PAGE,90m,fit,EVERGREEN SHRUBS,38.49625961
PAGE,90m,fit,FORBS,1.94478385
PAGE,90m,fit,GRAMINOIDS,6.366582483
PAGE,90m,fit,NON VEGETATED,0.004981947
PAGE,80m,fit,BRYOPHYTES,2.501868361
PAGE,80m,fit,DECIDUOUS SHRUBS,9.693028115
PAGE,80m,fit,EVERGREEN SHRUBS,27.90212568
PAGE,80m,fit,FORBS,1.239776986
PAGE,80m,fit,GRAMINOIDS,8.342827246
PAGE,80m,fit,NON VEGETATED,0.194857605
PAGE,70m,fit,BRYOPHYTES,5.254566163
PAGE,70m,fit,DECIDUOUS SHRUBS,11.49858591
PAGE,70m,fit,EVERGREEN SHRUBS,58.83981552
PAGE,70m,fit,FORBS,0.765468299
PAGE,70m,fit,GRAMINOIDS,16.93454809
PAGE,70m,fit,NON VEGETATED,0
PAGE,60m,fit,BRYOPHYTES,2.458225302
PAGE,60m,fit,DECIDUOUS SHRUBS,4.922885238
PAGE,60m,fit,EVERGREEN SHRUBS,10.88506847
PAGE,60m,fit,FORBS,0.540478298
PAGE,60m,fit,GRAMINOIDS,4.855960079
PAGE,60m,fit,NON VEGETATED,0.156686693
PAGE,50m,fit,BRYOPHYTES,4.942935144
PAGE,50m,fit,DECIDUOUS SHRUBS,14.1075417
PAGE,50m,fit,EVERGREEN SHRUBS,24.11796538
PAGE,50m,fit,FORBS,2.029645079
PAGE,50m,fit,GRAMINOIDS,4.001235404
PAGE,50m,fit,NON VEGETATED,2.844789566
PAGE,40m,fit,BRYOPHYTES,0.960963115
PAGE,40m,fit,DECIDUOUS SHRUBS,50.09627916
PAGE,40m,fit,EVERGREEN SHRUBS,17.50912038
PAGE,40m,fit,FORBS,16.43390863
PAGE,40m,fit,GRAMINOIDS,0.803120633
PAGE,40m,fit,NON VEGETATED,0
PAGE,30m,fit,BRYOPHYTES,1.534035256
PAGE,30m,fit,DECIDUOUS SHRUBS,17.81204201
PAGE,30m,fit,EVERGREEN SHRUBS,17.60770292
PAGE,30m,fit,FORBS,11.52741493
PAGE,30m,fit,GRAMINOIDS,2.354641074
PAGE,30m,fit,NON VEGETATED,0.948995077
PAGE,20m,fit,BRYOPHYTES,0.906986787
PAGE,20m,fit,DECIDUOUS SHRUBS,48.0764784
PAGE,20m,fit,EVERGREEN SHRUBS,26.8206178
PAGE,20m,fit,FORBS,11.27567506
PAGE,20m,fit,GRAMINOIDS,1.242813345
PAGE,20m,fit,NON VEGETATED,0
PAGE,10m,fit,BRYOPHYTES,1.688078689
PAGE,10m,fit,DECIDUOUS SHRUBS,6.300137607
PAGE,10m,fit,EVERGREEN SHRUBS,31.19482519
PAGE,10m,fit,FORBS,3.485960237
PAGE,10m,fit,GRAMINOIDS,1.464531485
PAGE,10m,fit,NON VEGETATED,0.540464409
PAGE,0m,fit,BRYOPHYTES,1.441208781
PAGE,0m,fit,DECIDUOUS SHRUBS,1.030099811
PAGE,0m,fit,EVERGREEN SHRUBS,24.50311132
PAGE,0m,fit,FORBS,0.824620609
PAGE,0m,fit,GRAMINOIDS,1.930567212
PAGE,0m,fit,NON VEGETATED,0.5544116
PAGE,90m,lwr,BRYOPHYTES,1.163338146
PAGE,90m,lwr,DECIDUOUS SHRUBS,13.77610137
PAGE,90m,lwr,EVERGREEN SHRUBS,31.22597818
PAGE,90m,lwr,FORBS,1.1601838
PAGE,90m,lwr,GRAMINOIDS,4.530993015
PAGE,90m,lwr,NON VEGETATED,0
PAGE,80m,lwr,BRYOPHYTES,2.168423142
PAGE,80m,lwr,DECIDUOUS SHRUBS,7.710803614
PAGE,80m,lwr,EVERGREEN SHRUBS,22.40061984
PAGE,80m,lwr,FORBS,0.509064307
PAGE,80m,lwr,GRAMINOIDS,7.577007932
PAGE,80m,lwr,NON VEGETATED,0.160696149
PAGE,70m,lwr,BRYOPHYTES,4.377088394
PAGE,70m,lwr,DECIDUOUS SHRUBS,7.932357032
PAGE,70m,lwr,EVERGREEN SHRUBS,50.55651809
PAGE,70m,lwr,FORBS,0.667626126
PAGE,70m,lwr,GRAMINOIDS,12.863099
PAGE,70m,lwr,NON VEGETATED,0
PAGE,60m,lwr,BRYOPHYTES,1.838169361
PAGE,60m,lwr,DECIDUOUS SHRUBS,3.501832905
PAGE,60m,lwr,EVERGREEN SHRUBS,9.207981001
PAGE,60m,lwr,FORBS,0.378156562
PAGE,60m,lwr,GRAMINOIDS,4.246394816
PAGE,60m,lwr,NON VEGETATED,0.129312063
PAGE,50m,lwr,BRYOPHYTES,3.886349676
PAGE,50m,lwr,DECIDUOUS SHRUBS,11.28144924
PAGE,50m,lwr,EVERGREEN SHRUBS,19.59012906
PAGE,50m,lwr,FORBS,1.527915341
PAGE,50m,lwr,GRAMINOIDS,3.920218597
PAGE,50m,lwr,NON VEGETATED,1.723353744
PAGE,40m,lwr,BRYOPHYTES,0.613269001
PAGE,40m,lwr,DECIDUOUS SHRUBS,40.56333197
PAGE,40m,lwr,EVERGREEN SHRUBS,14.39728808
PAGE,40m,lwr,FORBS,8.824867598
PAGE,40m,lwr,GRAMINOIDS,0.755669932
PAGE,40m,lwr,NON VEGETATED,0
PAGE,30m,lwr,BRYOPHYTES,1.715265426
PAGE,30m,lwr,DECIDUOUS SHRUBS,13.80953517
PAGE,30m,lwr,EVERGREEN SHRUBS,14.60483553
PAGE,30m,lwr,FORBS,7.274756737
PAGE,30m,lwr,GRAMINOIDS,1.52065817
PAGE,30m,lwr,NON VEGETATED,0.373445567
PAGE,20m,lwr,BRYOPHYTES,1.16812373
PAGE,20m,lwr,DECIDUOUS SHRUBS,37.2733255
PAGE,20m,lwr,EVERGREEN SHRUBS,22.77834042
PAGE,20m,lwr,FORBS,6.851582792
PAGE,20m,lwr,GRAMINOIDS,0.893907726
PAGE,20m,lwr,NON VEGETATED,0
PAGE,10m,lwr,BRYOPHYTES,1.299686259
PAGE,10m,lwr,DECIDUOUS SHRUBS,4.761054613
PAGE,10m,lwr,EVERGREEN SHRUBS,26.06105162
PAGE,10m,lwr,FORBS,1.858614546
PAGE,10m,lwr,GRAMINOIDS,1.390724575
PAGE,10m,lwr,NON VEGETATED,0.225081231
PAGE,0m,lwr,BRYOPHYTES,1.37191064
PAGE,0m,lwr,DECIDUOUS SHRUBS,0.851080289
PAGE,0m,lwr,EVERGREEN SHRUBS,20.03382717
PAGE,0m,lwr,FORBS,0.564955793
PAGE,0m,lwr,GRAMINOIDS,1.481714838
PAGE,0m,lwr,NON VEGETATED,0.419118732
PAGE,90m,upr,BRYOPHYTES,1.618626697
PAGE,90m,upr,DECIDUOUS SHRUBS,19.99536508
PAGE,90m,upr,EVERGREEN SHRUBS,46.73802951
PAGE,90m,upr,FORBS,2.452137
PAGE,90m,upr,GRAMINOIDS,6.861902163
PAGE,90m,upr,NON VEGETATED,0
PAGE,80m,upr,BRYOPHYTES,3.511395134
PAGE,80m,upr,DECIDUOUS SHRUBS,11.90726365
PAGE,80m,upr,EVERGREEN SHRUBS,32.45400631
PAGE,80m,upr,FORBS,1.879802108
PAGE,80m,upr,GRAMINOIDS,10.25774178
PAGE,80m,upr,NON VEGETATED,0.249377245
PAGE,70m,upr,BRYOPHYTES,4.798466314
PAGE,70m,upr,DECIDUOUS SHRUBS,14.53845606
PAGE,70m,upr,EVERGREEN SHRUBS,72.85528656
PAGE,70m,upr,FORBS,1.291166127
PAGE,70m,upr,GRAMINOIDS,18.43391945
PAGE,70m,upr,NON VEGETATED,0
PAGE,60m,upr,BRYOPHYTES,2.880811694
PAGE,60m,upr,DECIDUOUS SHRUBS,5.729135591
PAGE,60m,upr,EVERGREEN SHRUBS,13.16179386
PAGE,60m,upr,FORBS,0.734316765
PAGE,60m,upr,GRAMINOIDS,6.173148651
PAGE,60m,upr,NON VEGETATED,0.176319014
PAGE,50m,upr,BRYOPHYTES,5.204984205
PAGE,50m,upr,DECIDUOUS SHRUBS,16.9504039
PAGE,50m,upr,EVERGREEN SHRUBS,29.80222571
PAGE,50m,upr,FORBS,3.354669891
PAGE,50m,upr,GRAMINOIDS,5.367044013
PAGE,50m,upr,NON VEGETATED,2.701994443
PAGE,40m,upr,BRYOPHYTES,0.369797796
PAGE,40m,upr,DECIDUOUS SHRUBS,62.61741395
PAGE,40m,upr,EVERGREEN SHRUBS,20.73519082
PAGE,40m,upr,FORBS,24.94032954
PAGE,40m,upr,GRAMINOIDS,1.454773428
PAGE,40m,upr,NON VEGETATED,0
PAGE,30m,upr,BRYOPHYTES,1.938399266
PAGE,30m,upr,DECIDUOUS SHRUBS,23.65996768
PAGE,30m,upr,EVERGREEN SHRUBS,20.36735794
PAGE,30m,upr,FORBS,17.24850433
PAGE,30m,upr,GRAMINOIDS,2.543604997
PAGE,30m,upr,NON VEGETATED,0.798630352
PAGE,20m,upr,BRYOPHYTES,0.930194487
PAGE,20m,upr,DECIDUOUS SHRUBS,58.66888302
PAGE,20m,upr,EVERGREEN SHRUBS,33.16689142
PAGE,20m,upr,FORBS,16.41454913
PAGE,20m,upr,GRAMINOIDS,1.460403142
PAGE,20m,upr,NON VEGETATED,0
PAGE,10m,upr,BRYOPHYTES,2.393659801
PAGE,10m,upr,DECIDUOUS SHRUBS,7.866475503
PAGE,10m,upr,EVERGREEN SHRUBS,37.22386403
PAGE,10m,upr,FORBS,4.569000486
PAGE,10m,upr,GRAMINOIDS,2.092482527
PAGE,10m,upr,NON VEGETATED,0.879115295
PAGE,0m,upr,BRYOPHYTES,1.718795169
PAGE,0m,upr,DECIDUOUS SHRUBS,1.164682869
PAGE,0m,upr,EVERGREEN SHRUBS,29.13553534
PAGE,0m,upr,FORBS,1.281213247
PAGE,0m,upr,GRAMINOIDS,2.559431661
PAGE,0m,upr,NON VEGETATED,0.599070625
PEDRO,90m,ci,BRYOPHYTES,0.264866221
PEDRO,90m,ci,DECIDUOUS SHRUBS,128.7646333
PEDRO,90m,ci,EVERGREEN SHRUBS,7.180864842
PEDRO,90m,ci,FORBS,1.76638316
PEDRO,90m,ci,NON VEGETATED,2.5729719
PEDRO,90m,ci,SHADOW,0
PEDRO,90m,ci,TREES,0.309878364
PEDRO,80m,ci,BRYOPHYTES,0.05945742
PEDRO,80m,ci,DECIDUOUS SHRUBS,33.74585132
PEDRO,80m,ci,EVERGREEN SHRUBS,22.79444508
PEDRO,80m,ci,FORBS,15.67128041
PEDRO,80m,ci,NON VEGETATED,0.073088922
PEDRO,70m,ci,DECIDUOUS SHRUBS,414.1298279
PEDRO,70m,ci,EVERGREEN SHRUBS,36.61698732
PEDRO,70m,ci,FORBS,34.33499765
PEDRO,70m,ci,GRAMINOIDS,0.335593641
PEDRO,70m,ci,TREES,2.098438025
PEDRO,60m,ci,BRYOPHYTES,1.810826145
PEDRO,60m,ci,DECIDUOUS SHRUBS,94.41991733
PEDRO,60m,ci,EVERGREEN SHRUBS,58.55430232
PEDRO,60m,ci,FORBS,0
PEDRO,60m,ci,GRAMINOIDS,0.2663697
PEDRO,60m,ci,NON VEGETATED,0
PEDRO,60m,ci,TREES,5.279790163
PEDRO,50m,ci,BRYOPHYTES,1.137835134
PEDRO,50m,ci,DECIDUOUS SHRUBS,86.66900187
PEDRO,50m,ci,EVERGREEN SHRUBS,35.05963839
PEDRO,50m,ci,FORBS,4.013819551
PEDRO,50m,ci,GRAMINOIDS,1.296446739
PEDRO,50m,ci,NON VEGETATED,0.62104212
PEDRO,50m,ci,TREES,2.883266538
PEDRO,40m,ci,DECIDUOUS SHRUBS,40.266297
PEDRO,40m,ci,EVERGREEN SHRUBS,1.692006487
PEDRO,40m,ci,FORBS,4.419403327
PEDRO,40m,ci,GRAMINOIDS,0.047011038
PEDRO,40m,ci,NON VEGETATED,0.093177687
PEDRO,40m,ci,TREES,0.466509555
PEDRO,0m,ci,BRYOPHYTES,0.383432637
PEDRO,0m,ci,DECIDUOUS SHRUBS,10.12025569
PEDRO,0m,ci,EVERGREEN SHRUBS,2.955525654
PEDRO,0m,ci,FORBS,18.79364011
PEDRO,0m,ci,GRAMINOIDS,0.194798985
PEDRO,0m,ci,NON VEGETATED,0.442693457
PEDRO,0m,ci,TREES,2.046648596
PEDRO,10m,ci,BRYOPHYTES,0
PEDRO,10m,ci,DECIDUOUS SHRUBS,54.99721147
PEDRO,10m,ci,EVERGREEN SHRUBS,3.084914746
PEDRO,10m,ci,FORBS,10.7274203
PEDRO,10m,ci,GRAMINOIDS,0.108771659
PEDRO,10m,ci,NON VEGETATED,0.099586498
PEDRO,10m,ci,SHADOW,0
PEDRO,10m,ci,TREES,0.222100386
PEDRO,20m,ci,DECIDUOUS SHRUBS,72.86537388
PEDRO,20m,ci,EVERGREEN SHRUBS,22.06733497
PEDRO,20m,ci,FORBS,1.543674249
PEDRO,20m,ci,GRAMINOIDS,0.980443869
PEDRO,30m,ci,DECIDUOUS SHRUBS,290.2651056
PEDRO,30m,ci,EVERGREEN SHRUBS,5.763857357
PEDRO,30m,ci,FORBS,1.951496422
PEDRO,30m,ci,GRAMINOIDS,0.129935861
PEDRO,30m,ci,TREES,2.01348424
PEDRO,90m,fit,BRYOPHYTES,0.101231666
PEDRO,90m,fit,DECIDUOUS SHRUBS,168.2325697
PEDRO,90m,fit,EVERGREEN SHRUBS,7.414815781
PEDRO,90m,fit,FORBS,1.350306831
PEDRO,90m,fit,NON VEGETATED,2.462277385
PEDRO,90m,fit,SHADOW,0
PEDRO,90m,fit,TREES,0.40350993
PEDRO,80m,fit,BRYOPHYTES,0.051786675
PEDRO,80m,fit,DECIDUOUS SHRUBS,43.9865755
PEDRO,80m,fit,EVERGREEN SHRUBS,21.65693696
PEDRO,80m,fit,FORBS,10.01764064
PEDRO,80m,fit,GRAMINOIDS,0.068773944
PEDRO,80m,fit,NON VEGETATED,0.068912003
PEDRO,70m,fit,DECIDUOUS SHRUBS,529.3439887
PEDRO,70m,fit,EVERGREEN SHRUBS,32.8424237
PEDRO,70m,fit,FORBS,35.55001101
PEDRO,70m,fit,GRAMINOIDS,0.935585111
PEDRO,70m,fit,TREES,0
PEDRO,60m,fit,BRYOPHYTES,1.718835682
PEDRO,60m,fit,DECIDUOUS SHRUBS,122.3542332
PEDRO,60m,fit,EVERGREEN SHRUBS,56.20122047
PEDRO,60m,fit,FORBS,0
PEDRO,60m,fit,GRAMINOIDS,0.346854866
PEDRO,60m,fit,NON VEGETATED,0
PEDRO,60m,fit,TREES,5.295477927
PEDRO,50m,fit,BRYOPHYTES,1.248376507
PEDRO,50m,fit,DECIDUOUS SHRUBS,106.8312584
PEDRO,50m,fit,EVERGREEN SHRUBS,36.08616975
PEDRO,50m,fit,FORBS,2.607121967
PEDRO,50m,fit,GRAMINOIDS,2.071961671
PEDRO,50m,fit,NON VEGETATED,0.802452586
PEDRO,50m,fit,TREES,5.84528777
PEDRO,40m,fit,DECIDUOUS SHRUBS,52.43699875
PEDRO,40m,fit,EVERGREEN SHRUBS,1.689476517
PEDRO,40m,fit,FORBS,3.051447295
PEDRO,40m,fit,GRAMINOIDS,0.131059773
PEDRO,40m,fit,NON VEGETATED,0.105126612
PEDRO,40m,fit,TREES,0.54325908
PEDRO,0m,fit,BRYOPHYTES,0.633458982
PEDRO,0m,fit,DECIDUOUS SHRUBS,10.16492655
PEDRO,0m,fit,EVERGREEN SHRUBS,2.656820842
PEDRO,0m,fit,FORBS,14.85869681
PEDRO,0m,fit,GRAMINOIDS,0.373437126
PEDRO,0m,fit,NON VEGETATED,0.645617877
PEDRO,0m,fit,TREES,1.597134123
PEDRO,10m,fit,BRYOPHYTES,0.066097565
PEDRO,10m,fit,DECIDUOUS SHRUBS,69.40855351
PEDRO,10m,fit,EVERGREEN SHRUBS,3.272878354
PEDRO,10m,fit,FORBS,7.98889756
PEDRO,10m,fit,GRAMINOIDS,0.141637653
PEDRO,10m,fit,NON VEGETATED,0.176044211
PEDRO,10m,fit,SHADOW,0
PEDRO,10m,fit,TREES,0.204193251
PEDRO,20m,fit,DECIDUOUS SHRUBS,91.9021034
PEDRO,20m,fit,EVERGREEN SHRUBS,22.73545789
PEDRO,20m,fit,FORBS,2.178334063
PEDRO,20m,fit,GRAMINOIDS,1.056144997
PEDRO,30m,fit,DECIDUOUS SHRUBS,372.9157046
PEDRO,30m,fit,EVERGREEN SHRUBS,6.721082218
PEDRO,30m,fit,FORBS,2.26387307
PEDRO,30m,fit,GRAMINOIDS,0.122510225
PEDRO,30m,fit,TREES,2.722590297
PEDRO,90m,lwr,BRYOPHYTES,0.368272894
PEDRO,90m,lwr,DECIDUOUS SHRUBS,107.3027505
PEDRO,90m,lwr,EVERGREEN SHRUBS,4.921663252
PEDRO,90m,lwr,FORBS,1.640684808
PEDRO,90m,lwr,NON VEGETATED,1.995018772
PEDRO,90m,lwr,SHADOW,0
PEDRO,90m,lwr,TREES,0.263444081
PEDRO,80m,lwr,BRYOPHYTES,0.062688202
PEDRO,80m,lwr,DECIDUOUS SHRUBS,27.05993573
PEDRO,80m,lwr,EVERGREEN SHRUBS,12.86544867
PEDRO,80m,lwr,FORBS,4.2145605
PEDRO,80m,lwr,GRAMINOIDS,0.056992413
PEDRO,80m,lwr,NON VEGETATED,0.03721248
PEDRO,70m,lwr,DECIDUOUS SHRUBS,345.9117364
PEDRO,70m,lwr,EVERGREEN SHRUBS,18.11062589
PEDRO,70m,lwr,FORBS,15.83983915
PEDRO,70m,lwr,GRAMINOIDS,0.775311857
PEDRO,70m,lwr,TREES,0
PEDRO,60m,lwr,BRYOPHYTES,0.928699899
PEDRO,60m,lwr,DECIDUOUS SHRUBS,79.31890605
PEDRO,60m,lwr,EVERGREEN SHRUBS,31.11109797
PEDRO,60m,lwr,FORBS,0
PEDRO,60m,lwr,GRAMINOIDS,0.226455048
PEDRO,60m,lwr,NON VEGETATED,0
PEDRO,60m,lwr,TREES,3.078492515
PEDRO,50m,lwr,BRYOPHYTES,0.601925949
PEDRO,50m,lwr,DECIDUOUS SHRUBS,71.2719811
PEDRO,50m,lwr,EVERGREEN SHRUBS,20.30059419
PEDRO,50m,lwr,FORBS,1.204963503
PEDRO,50m,lwr,GRAMINOIDS,1.144157149
PEDRO,50m,lwr,NON VEGETATED,0.316197268
PEDRO,50m,lwr,TREES,2.04337211
PEDRO,40m,lwr,DECIDUOUS SHRUBS,33.64953085
PEDRO,40m,lwr,EVERGREEN SHRUBS,1.344665369
PEDRO,40m,lwr,FORBS,1.550861471
PEDRO,40m,lwr,GRAMINOIDS,0.072405457
PEDRO,40m,lwr,TREES,0.328791358
PEDRO,0m,lwr,BRYOPHYTES,0.192075756
PEDRO,0m,lwr,DECIDUOUS SHRUBS,6.663493156
PEDRO,0m,lwr,EVERGREEN SHRUBS,1.628495323
PEDRO,0m,lwr,FORBS,6.08833544
PEDRO,0m,lwr,GRAMINOIDS,0.160073298
PEDRO,0m,lwr,NON VEGETATED,0.617725608
PEDRO,0m,lwr,TREES,0.830865186
PEDRO,10m,lwr,BRYOPHYTES,0.073978053
PEDRO,10m,lwr,DECIDUOUS SHRUBS,44.677234
PEDRO,10m,lwr,EVERGREEN SHRUBS,1.914978705
PEDRO,10m,lwr,FORBS,3.606916871
PEDRO,10m,lwr,GRAMINOIDS,0.092472568
PEDRO,10m,lwr,NON VEGETATED,0.068549301
PEDRO,10m,lwr,SHADOW,0
PEDRO,10m,lwr,TREES,0.137756446
PEDRO,20m,lwr,DECIDUOUS SHRUBS,60.06029693
PEDRO,20m,lwr,EVERGREEN SHRUBS,12.25928792
PEDRO,20m,lwr,FORBS,1.219735797
PEDRO,20m,lwr,GRAMINOIDS,0.77754461
PEDRO,30m,lwr,DECIDUOUS SHRUBS,241.5100262
PEDRO,30m,lwr,EVERGREEN SHRUBS,5.055376183
PEDRO,30m,lwr,FORBS,1.294341668
PEDRO,30m,lwr,GRAMINOIDS,0.066155519
PEDRO,30m,lwr,TREES,1.52559185
PEDRO,90m,upr,BRYOPHYTES,0.670351352
PEDRO,90m,upr,DECIDUOUS SHRUBS,239.344215
PEDRO,90m,upr,EVERGREEN SHRUBS,9.81678075
PEDRO,90m,upr,FORBS,1.902509823
PEDRO,90m,upr,NON VEGETATED,5.044252808
PEDRO,90m,upr,SHADOW,0
PEDRO,90m,upr,TREES,0.573322445
PEDRO,80m,upr,BRYOPHYTES,0.225996647
PEDRO,80m,upr,DECIDUOUS SHRUBS,63.35559755
PEDRO,80m,upr,EVERGREEN SHRUBS,33.93918902
PEDRO,80m,upr,FORBS,19.12017758
PEDRO,80m,upr,NON VEGETATED,0
PEDRO,70m,upr,DECIDUOUS SHRUBS,762.2306117
PEDRO,70m,upr,EVERGREEN SHRUBS,52.41978273
PEDRO,70m,upr,FORBS,49.73304939
PEDRO,70m,upr,GRAMINOIDS,1.110905528
PEDRO,70m,upr,TREES,2.659008384
PEDRO,60m,upr,BRYOPHYTES,3.568992049
PEDRO,60m,upr,DECIDUOUS SHRUBS,169.4591489
PEDRO,60m,upr,EVERGREEN SHRUBS,93.66250434
PEDRO,60m,upr,FORBS,0
PEDRO,60m,upr,GRAMINOIDS,0.492824763
PEDRO,60m,upr,NON VEGETATED,0
PEDRO,60m,upr,TREES,7.81138745
PEDRO,50m,upr,BRYOPHYTES,2.084711399
PEDRO,50m,upr,DECIDUOUS SHRUBS,160.204368
PEDRO,50m,upr,EVERGREEN SHRUBS,53.97236943
PEDRO,50m,upr,FORBS,4.467982359
PEDRO,50m,upr,GRAMINOIDS,3.12504486
PEDRO,50m,upr,NON VEGETATED,0.367671339
PEDRO,50m,upr,TREES,4.342094064
PEDRO,40m,upr,DECIDUOUS SHRUBS,74.58702795
PEDRO,40m,upr,EVERGREEN SHRUBS,3.294161091
PEDRO,40m,upr,FORBS,5.254144514
PEDRO,40m,upr,GRAMINOIDS,0.103746146
PEDRO,40m,upr,NON VEGETATED,0.140618153
PEDRO,40m,upr,TREES,0.550961982
PEDRO,0m,upr,BRYOPHYTES,0.99182541
